Run Duration (ms)	Benchmark	Run(#)	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	CPU_CYCLES	BR_MIS_PRED	BR_PRED	MEM_ACCESS	L1I_CACHE	L1D_CACHE_WB
0.50017193	blackscholes	1	1132.8	36.5	5.056	0.849	554431965	3007108	78419110	153511673	195564227	1405928
1.000431415	blackscholes	1	1132.8	37.5	5.048	1.009	555106039	2896090	78699933	154381557	194663452	1416861
1.389755296	blackscholes	1	1132.8	37	5.048	1.049	453379084	2290597	64537589	125876576	159040365	1161031
0.500229853	blackscholes	1	1132.8	37.5	5.056	0.889	551996473	2985440	78186435	153358792	194667123	1403929
1.000500176	blackscholes	1	1132.8	37	5.048	1.009	552183593	2864541	78116114	153405899	192913410	1413382
1.394852362	blackscholes	1	1132.8	37	5.048	1.049	459502580	2324228	65316128	127590689	160895881	1184678
0.50021819	blackscholes	1	1224	37.5	5.048	1.009	603933016	3224367	84599452	165363212	210215362	1528646
1.000464766	blackscholes	1	1224	37.5	5.04	1.169	601287644	3059499	84807192	166321931	208498912	1527468
1.299342618	blackscholes	1	1224	37.5	5.04	1.169	385789958	1926100	53877611	104751931	133062463	989987
0.500233402	blackscholes	1	1224	37	5.048	0.928	598608162	3186542	83900766	164017366	208376619	1508792
1.000529202	blackscholes	1	1224	37.5	5.048	1.169	602708080	3062311	85142139	167030424	209096573	1527886
1.308665983	blackscholes	1	1224	37.5	5.04	1.169	396418067	1968644	55262007	107487633	136393820	1013055
0.500225595	blackscholes	1	1224	37.5	5.048	0.969	601249851	3203300	83964328	164177250	208812196	1513928
1.000475512	blackscholes	1	1224	38	5.04	1.128	597804788	3056957	84614386	166095785	207833282	1516138
1.305356851	blackscholes	1	1224	37.5	5.04	1.169	389202450	1945093	54101129	105103831	133712072	991473
0.500149971	blackscholes	1	1428	38	5.04	1.368	705244947	3630092	96006901	187168896	237844550	1729641
1.000388122	blackscholes	1	1428	38	5.032	1.489	693313459	3394519	96874265	190278672	235683966	1688035
1.165915079	blackscholes	1	1428	37.5	5.032	1.529	254535036	1232729	33451020	64122191	83688379	635621
0.500153724	blackscholes	1	1428	38	5.04	1.249	705023357	3631472	96277803	187979077	238753398	1745660
1.000396358	blackscholes	1	1428	38	5.032	1.489	692593025	3384415	96221418	189187304	234671288	1716187
1.15823745	blackscholes	1	1428	38.5	5.032	1.529	249417323	1205606	32295326	61917991	81171173	629209
0.50013628	blackscholes	1	1428	38.5	5.04	1.249	696378786	3586535	94257075	184197521	234348330	1691902
1.000550224	blackscholes	1	1428	38.5	5.032	1.489	700174363	3440026	97188102	191067713	237380692	1702179
1.157237121	blackscholes	1	1428	38	5.032	1.529	245867595	1190537	31747639	60928054	79810284	613590
0.5001517	blackscholes	1	1479	38.5	5.032	1.328	728223550	3763763	98244902	191903484	244468773	1812235
1.000393143	blackscholes	1	1479	38.5	5.032	1.567	729179851	3563817	101206536	199215048	246526699	1794070
1.119864433	blackscholes	1	1479	39	5.024	1.607	191057974	943821	23854983	45284865	61196624	486722
0.500197539	blackscholes	1	1479	38	5.032	1.249	725089275	3709079	98008564	191596569	243151046	1784311
1.000435391	blackscholes	1	1479	38.5	5.032	1.529	728817204	3517083	101865693	200604326	247034644	1787135
1.113824916	blackscholes	1	1479	39.5	5.024	1.607	190802301	932644	24079701	45731886	61414015	484461
0.500147071	blackscholes	1	1479	39	5.032	1.29	724161297	3719163	98054556	191585711	243723965	1754586
1.000387374	blackscholes	1	1479	39	5.032	1.567	726233731	3514558	101480378	199705116	246224332	1747271
1.111444499	blackscholes	1	1479	39	5.024	1.647	185617035	910200	22772793	43407739	58947638	465495
0.501449243	bodytrack	1	102	38	5.08	0.243	50251033	277620	11246162	23866373	24788261	137123
1.006467689	bodytrack	1	102	37.5	5.072	0.203	50508460	339524	7114046	13696237	18823973	159309
0.501277107	bodytrack	1	102	37.5	5.08	0.243	51289682	281983	11418277	24185876	25250971	132862
1.003623668	bodytrack	1	102	37.5	5.08	0.203	51384251	337384	7252500	13971475	19144220	164944
0.50089606	bodytrack	1	102	37	5.08	0.243	50929088	283377	11315801	23974946	25031345	136920
1.002916783	bodytrack	1	102	37	5.08	0.203	50830456	338645	7219742	13861266	19068957	163152
1.504962143	bodytrack	1	102	37	5.08	0.203	51021767	338709	7348017	14178322	19226230	161707
0.500688245	bodytrack	1	204	37	5.072	0.324	100752213	596508	18559153	37750993	43581203	275285
1.002618345	bodytrack	1	204	37	5.072	0.324	102354456	653688	14997876	28693390	38626217	310379
1.503641182	bodytrack	1	204	37	5.072	0.324	103529161	649275	15716898	30431615	39734535	309713
2.004426409	bodytrack	1	204	37.5	5.072	0.324	102431627	633451	15474749	29994967	39163390	303796
2.505394297	bodytrack	1	204	37	5.072	0.284	103025578	626538	16014653	31215817	39941428	305508
3.00643901	bodytrack	1	204	37	5.072	0.324	103298576	627093	16069952	31289799	40026525	309263
3.507401169	bodytrack	1	204	37	5.072	0.324	102267990	614576	15986334	31261143	39694123	303989
4.008360776	bodytrack	1	204	37	5.08	0.324	102036183	608947	16239096	31820361	40017663	301452
4.509374395	bodytrack	1	204	37	5.08	0.325	102321213	598641	16322804	32097349	40114972	304498
5.01064401	bodytrack	1	204	37	5.072	0.324	102496077	605921	16628334	32675811	40528303	301256
5.511782163	bodytrack	1	204	37	5.08	0.284	103450653	594726	16959562	33473067	41080346	303241
6.012727447	bodytrack	1	204	37	5.08	0.284	103126815	593979	17095814	33718439	41182165	301994
6.513894767	bodytrack	1	204	37	5.072	0.324	103673160	609669	17673281	34482647	42227580	303874
7.014961981	bodytrack	1	204	37.5	5.072	0.284	126551017	667551	16988890	33515605	45138153	388283
7.51589914	bodytrack	1	204	37	5.08	0.284	100431684	204137	21354329	40075459	53227569	124862
8.016927707	bodytrack	1	204	37.5	5.08	0.325	104115933	44401	19556547	40251323	46468496	133177
8.114272099	bodytrack	1	204	37.5	5.072	0.284	22691761	92804	3097710	7054191	7973318	97831
0.500673612	bodytrack	1	204	37.5	5.072	0.324	103666480	612879	18966561	38507466	44784706	290584
1.003061434	bodytrack	1	204	36.5	5.072	0.324	103196857	665520	15043244	28888564	38964041	319377
1.505851558	bodytrack	1	204	37	5.072	0.324	103418148	653896	15559684	30121849	39569614	310562
2.006647048	bodytrack	1	204	37	5.072	0.324	102769366	634964	15649629	30404228	39529605	309340
2.50761197	bodytrack	1	204	37	5.072	0.284	102895505	625680	15859706	31001139	39695133	306799
3.008378971	bodytrack	1	204	37	5.072	0.324	103538929	628528	15936428	31069512	39924539	311533
3.509414156	bodytrack	1	204	37.5	5.072	0.324	102592001	618208	15913184	31145208	39781385	310799
4.010203814	bodytrack	1	204	37	5.072	0.324	102582797	608468	16199748	31808301	40058852	307795
4.510973679	bodytrack	1	204	36.5	5.072	0.324	102652742	602985	16472284	32463837	40343202	306174
5.011966519	bodytrack	1	204	37	5.072	0.324	101991835	594001	16333610	32173622	40103362	298115
5.512780553	bodytrack	1	204	37	5.072	0.324	103552081	598493	16956968	33459911	41091699	308167
6.013812039	bodytrack	1	204	36.5	5.072	0.324	93527100	543884	15483665	30608576	37387208	276967
6.514586436	bodytrack	1	204	37	5.072	0.324	103062309	599038	17633672	34682739	42088001	309886
7.015655372	bodytrack	1	204	37	5.072	0.324	121232118	646706	15743264	30826791	42592569	375046
7.516777382	bodytrack	1	204	36.5	5.072	0.324	104539844	195883	22779844	41944528	55713467	118596
8.017964758	bodytrack	1	204	36.5	5.072	0.324	102760136	49650	18514359	39786269	45000588	150786
8.108056002	bodytrack	1	204	37	5.072	0.324	20618539	92828	2895163	6030446	7320713	77868
0.500696325	bodytrack	1	204	36.5	5.072	0.324	102971027	610144	18820054	38315977	44430698	282655
1.003923181	bodytrack	1	204	36.5	5.072	0.324	103543507	668412	15093512	29019433	39259032	315656
1.504684455	bodytrack	1	204	36.5	5.072	0.324	103396208	654889	15553074	30228561	39466886	309424
2.005732298	bodytrack	1	204	37	5.072	0.324	101843376	630489	15406633	30036063	39028210	304763
2.506693056	bodytrack	1	204	37	5.072	0.324	103219996	633707	15882501	31110429	39847185	309294
3.008340654	bodytrack	1	204	37	5.072	0.324	101146660	615807	15582626	30508728	39071315	301743
3.509103543	bodytrack	1	204	37	5.072	0.284	102920096	625216	15880333	31153650	39757237	307590
4.010237638	bodytrack	1	204	37	5.072	0.324	102600485	614474	16264000	31970575	40249669	303082
4.511024851	bodytrack	1	204	37	5.072	0.284	103013936	605545	16485965	32540789	40471151	302794
5.011988266	bodytrack	1	204	36.5	5.072	0.324	102371351	599772	16579173	32774811	40424074	301477
5.512983765	bodytrack	1	204	37	5.072	0.324	102890698	598120	16604773	32809092	40553720	302092
6.014192082	bodytrack	1	204	36.5	5.072	0.324	101826295	583574	16928416	33565509	40752781	296966
6.515200602	bodytrack	1	204	37	5.072	0.324	101586449	601541	17067408	33484430	41105504	298750
7.016290843	bodytrack	1	204	37	5.072	0.324	121966855	687599	16322194	33422649	45838248	385714
7.517551036	bodytrack	1	204	37.5	5.072	0.324	104273077	104945	24204381	41148947	55012754	92414
8.018511847	bodytrack	1	204	37	5.072	0.324	105678844	100594	16945655	39390599	43476999	189577
8.049255265	bodytrack	1	204	37	5.072	0.324	7010035	36624	1051958	2075778	2608113	23822
0.50040507	bodytrack	1	307.2	37	5.072	0.405	153088875	930150	25933564	51831905	62894411	430114
1.001022697	bodytrack	1	307.2	36.5	5.072	0.405	153320550	970480	22718845	43887484	58082423	451054
1.50161501	bodytrack	1	307.2	37	5.072	0.405	155529902	949753	23552330	45838764	59352339	457887
2.002388058	bodytrack	1	307.2	36.5	5.072	0.405	155811524	943973	23853827	46540581	59785379	456974
2.503039904	bodytrack	1	307.2	37	5.072	0.405	155409773	925011	23996378	46957753	59756370	454134
3.003582113	bodytrack	1	307.2	36.5	5.072	0.405	154428528	907063	24686667	48532988	60420425	450011
3.504261929	bodytrack	1	307.2	36.5	5.072	0.405	154487851	897487	24778513	48853319	60496310	440450
4.004810805	bodytrack	1	307.2	36.5	5.064	0.405	155115126	881975	25563112	50512224	61572299	441365
4.50545286	bodytrack	1	307.2	36.5	5.072	0.405	167351127	958873	25498938	49071480	63883831	484963
5.006442789	bodytrack	1	307.2	36.5	5.072	0.405	165802115	386328	33779854	60465112	80436942	272108
5.331520853	bodytrack	1	307.2	36.5	5.072	0.405	103411275	134085	15326437	37755549	40687934	206765
0.500586587	bodytrack	1	307.2	37	5.072	0.405	153692947	920674	26185810	52299547	63171934	428653
1.001213904	bodytrack	1	307.2	36.5	5.072	0.405	154866894	953103	22943439	44300261	58337075	454913
1.50185096	bodytrack	1	307.2	36.5	5.072	0.405	155060916	934550	23566077	45790002	59121917	453728
2.002589009	bodytrack	1	307.2	37	5.072	0.405	155461577	927100	23898123	46644287	59619770	455527
2.503135127	bodytrack	1	307.2	36.5	5.072	0.405	155025345	906871	24116552	47226592	59714074	451358
3.003834685	bodytrack	1	307.2	36.5	5.072	0.405	155967389	894852	24958057	49050475	60885827	450763
3.504385439	bodytrack	1	307.2	36.5	5.072	0.405	154356941	885251	24718818	48627309	60270425	447206
4.005020517	bodytrack	1	307.2	36.5	5.072	0.405	154464222	870859	25530619	50458387	61290590	442737
4.5057794	bodytrack	1	307.2	37	5.072	0.405	169901003	939294	26170214	50730519	65126373	489689
5.006662974	bodytrack	1	307.2	37	5.072	0.405	163381044	442496	32321256	58717694	78234723	277841
5.355593142	bodytrack	1	307.2	37	5.072	0.405	111314152	129186	17661931	40960662	45251800	211629
0.500462888	bodytrack	1	307.2	36.5	5.072	0.405	153775347	930905	25970061	51959754	63163425	432916
1.001085832	bodytrack	1	307.2	36.5	5.072	0.405	154406080	974544	22815070	44094644	58473089	454941
1.501772215	bodytrack	1	307.2	36.5	5.072	0.405	155908763	950313	23561207	45894227	59568048	453904
2.002607717	bodytrack	1	307.2	36.5	5.072	0.405	155259339	935126	23779436	46473305	59635836	451272
2.503252953	bodytrack	1	307.2	36.5	5.072	0.405	153979272	915195	23738830	46497868	59355063	446723
3.003816521	bodytrack	1	307.2	37	5.072	0.405	152128015	886963	24286472	47847212	59646854	438560
3.504499206	bodytrack	1	307.2	36.5	5.072	0.405	155439365	898050	24853522	49083543	60976941	444596
4.005124807	bodytrack	1	307.2	36.5	5.072	0.405	154271048	881500	25407808	50261537	61387691	437696
4.505689521	bodytrack	1	307.2	36.5	5.072	0.405	166745430	928878	24980311	48688762	63027534	487929
5.006431167	bodytrack	1	307.2	36.5	5.072	0.405	160264476	364042	33013057	59241959	79376849	239257
5.318860795	bodytrack	1	307.2	36.5	5.072	0.405	99647090	128746	15166254	36592636	39495717	205762
0.500398201	bodytrack	1	403.2	36.5	5.064	0.486	202193998	1206731	32915671	65152661	80720973	561879
1.001021825	bodytrack	1	403.2	36.5	5.064	0.486	202934276	1233227	30219206	58517844	76576090	577621
1.501482111	bodytrack	1	403.2	36.5	5.064	0.486	203258763	1195586	30910495	60300363	77271953	577477
2.001934584	bodytrack	1	403.2	36.5	5.064	0.486	202084933	1176236	31121077	60947872	77345064	573607
2.502332317	bodytrack	1	403.2	37	5.064	0.486	201669379	1141939	31954704	62798873	78219453	566194
3.002780831	bodytrack	1	403.2	37	5.064	0.486	203307102	1140347	32880802	64853196	79689722	566823
3.503624408	bodytrack	1	403.2	36.5	5.064	0.486	218157815	1164729	32639952	64258394	81712892	641348
4.004290272	bodytrack	1	403.2	36.5	5.072	0.486	209842806	346501	42119749	79506748	101591877	260601
4.085803546	bodytrack	1	403.2	36.5	5.064	0.486	35522780	96507	4127168	11953770	11995771	120713
0.500397526	bodytrack	1	403.2	36.5	5.072	0.486	200519974	1212832	32507058	64426769	79924688	567887
1.000894429	bodytrack	1	403.2	36.5	5.064	0.486	200303218	1219859	29720671	57650621	75311275	573351
1.501342686	bodytrack	1	403.2	36.5	5.064	0.486	202958580	1198219	30733794	59905893	77008325	583048
2.001907611	bodytrack	1	403.2	36.5	5.064	0.486	202073600	1176506	31100215	60914436	77230985	580185
2.50234894	bodytrack	1	403.2	36.5	5.064	0.526	203158476	1154989	32357527	63708366	79044763	573481
3.002849959	bodytrack	1	403.2	36.5	5.064	0.486	200766027	1132637	32220367	63609184	78323971	564964
3.503461657	bodytrack	1	403.2	36.5	5.064	0.486	215076618	1161244	32442867	63788628	80929880	621527
4.003927935	bodytrack	1	403.2	36.5	5.064	0.486	211866041	377115	42842631	79440364	102396156	291507
4.105938593	bodytrack	1	403.2	36.5	5.072	0.486	43321480	102078	4673102	14611376	14459195	124828
0.50029638	bodytrack	1	403.2	36.5	5.072	0.486	199100228	1198005	32318652	64077218	79432882	552866
1.000924434	bodytrack	1	403.2	36.5	5.072	0.486	202349296	1226500	30149698	58481865	76338376	581350
1.501376234	bodytrack	1	403.2	36.5	5.064	0.486	202940190	1192162	30765220	60043396	77029112	581764
2.001951683	bodytrack	1	403.2	36.5	5.064	0.486	202410977	1165487	31100313	61001225	77313470	575554
2.502528747	bodytrack	1	403.2	36.5	5.064	0.486	202520062	1150903	32087622	63206476	78545642	566413
3.003324827	bodytrack	1	403.2	36.5	5.064	0.486	202673831	1132162	32741584	64658591	79318776	572881
3.50576626	bodytrack	1	403.2	36.5	5.064	0.486	222637840	1179481	32923534	64834881	82721098	656580
4.006352907	bodytrack	1	403.2	36.5	5.064	0.486	203650408	294278	41311349	79033936	99598866	251790
4.081753529	bodytrack	1	403.2	36	5.072	0.486	31655124	97053	3720096	10116031	10714542	96800
0.500319611	bodytrack	1	518.4	36.5	5.064	0.567	259853819	1528725	41017054	80822275	101122746	719051
1.000976678	bodytrack	1	518.4	36.5	5.064	0.567	259282032	1513802	38566576	74888961	96818089	728448
1.501419782	bodytrack	1	518.4	36.5	5.064	0.567	260968339	1482196	39455296	77032696	98050710	735414
2.00179153	bodytrack	1	518.4	36.5	5.064	0.567	258722347	1438243	40220336	79076819	98607169	720116
2.502162497	bodytrack	1	518.4	36.5	5.064	0.607	259950549	1418063	42370183	83396596	101409530	722604
3.002560495	bodytrack	1	518.4	36.5	5.064	0.567	283391417	1135965	48154656	90356024	120168262	608722
3.225455561	bodytrack	1	518.4	36.5	5.064	0.567	117981142	129396	19399197	43122889	48467260	218325
0.500340134	bodytrack	1	518.4	36.5	5.064	0.567	261334384	1558291	41002620	80982326	101479229	716914
1.000879909	bodytrack	1	518.4	36.5	5.064	0.567	259962184	1535893	38450233	74905162	96926328	730122
1.501261658	bodytrack	1	518.4	36.5	5.064	0.567	260276706	1509165	39201504	76697471	97758533	737635
2.001705389	bodytrack	1	518.4	36.5	5.064	0.567	261913528	1465802	40677786	80179632	99633304	729081
2.502099743	bodytrack	1	518.4	36.5	5.064	0.567	260431047	1443910	42134481	83042827	101167427	727016
3.002586704	bodytrack	1	518.4	36.5	5.064	0.607	280007251	1049894	48945037	90207375	120521640	590517
3.207826541	bodytrack	1	518.4	36.5	5.064	0.567	109808783	126343	16878371	39908305	43765564	203738
0.500339927	bodytrack	1	518.4	36.5	5.064	0.607	260827530	1547068	40973610	80939884	101341904	718490
1.000875276	bodytrack	1	518.4	36.5	5.064	0.567	261641224	1534525	38819137	75582364	97731385	728407
1.501346821	bodytrack	1	518.4	36.5	5.064	0.567	260390855	1493280	39131236	76589122	97604858	720854
2.001727843	bodytrack	1	518.4	36.5	5.064	0.567	259776568	1447886	40436988	79662736	99123510	715995
2.502142096	bodytrack	1	518.4	36.5	5.064	0.567	261104029	1436590	42336850	83223292	101745246	724374
3.002617027	bodytrack	1	518.4	36	5.064	0.607	277240767	992555	49367350	90427176	120479856	568367
3.200107349	bodytrack	1	518.4	36.5	5.064	0.607	103642912	129224	15228392	37559843	40447783	198129
0.500231176	bodytrack	1	614.4	36	5.064	0.648	304625781	1763062	46759751	91901744	115342228	870049
1.000708087	bodytrack	1	614.4	36.5	5.064	0.648	305616628	1755486	45037222	87478122	112515559	862908
1.501041089	bodytrack	1	614.4	37	5.064	0.688	308563444	1714495	46716448	91419669	114994961	858114
2.001373361	bodytrack	1	614.4	36.5	5.056	0.647	309301483	1678399	48672296	95797291	117529865	864435
2.501811417	bodytrack	1	614.4	36.5	5.064	0.648	329372464	1601690	51442483	101480236	130530696	847262
2.771193525	bodytrack	1	614.4	36.5	5.064	0.648	168830804	138350	31763991	62605993	74698512	229390
0.500234771	bodytrack	1	614.4	36.5	5.064	0.607	307178604	1793976	47311046	93002858	117149360	849986
1.000615797	bodytrack	1	614.4	36.5	5.064	0.648	308585030	1763426	45585446	88769962	114035409	858698
1.50095354	bodytrack	1	614.4	36.5	5.064	0.648	308804567	1721916	47176443	92482706	116144058	863988
2.001286074	bodytrack	1	614.4	36.5	5.064	0.687	308628886	1677962	48447761	95453448	117400099	856233
2.50173533	bodytrack	1	614.4	36.5	5.064	0.648	328968700	1482132	53337616	103084209	133140908	811122
2.740625224	bodytrack	1	614.4	37	5.064	0.648	149214007	137487	26704193	54889934	64288482	223906
0.500233471	bodytrack	1	614.4	36.5	5.064	0.648	307878482	1801130	47378935	93274190	117481477	835618
1.000607413	bodytrack	1	614.4	37	5.064	0.648	306366756	1767003	45092949	87793909	113176022	840175
1.501035004	bodytrack	1	614.4	36.5	5.064	0.648	308954310	1726504	46961727	92154941	115838735	851698
2.001375925	bodytrack	1	614.4	36.5	5.056	0.687	306534005	1673988	48071488	94888342	116522868	832527
2.501733044	bodytrack	1	614.4	37	5.064	0.648	328843421	1484889	53424984	102974153	133747294	801946
2.73801928	bodytrack	1	614.4	36.5	5.064	0.648	147757976	135813	26297464	54379779	63517842	219732
0.500234774	bodytrack	1	710.4	36.5	5.064	0.728	357924225	2057631	53982106	105899231	134052453	970526
1.000682783	bodytrack	1	710.4	36.5	5.056	0.728	357610871	2010476	52358987	102037036	130666774	990007
1.500983913	bodytrack	1	710.4	36.5	5.056	0.728	357934424	1939698	54293719	106719019	132975841	989347
2.001365254	bodytrack	1	710.4	36.5	5.056	0.728	369028069	1959044	56332904	110270443	137650758	1015269
2.381946326	bodytrack	1	710.4	36.5	5.056	0.728	283906416	574014	50361712	100230738	124670934	492609
0.500219046	bodytrack	1	710.4	36.5	5.056	0.728	356125770	2061469	53772914	105596072	133782175	954207
