#Run Duration (ms)	Benchmark	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	CPU_CYCLES	EXC_TAKEN	L1I_CACHE	L2D_CACHE	BUS_ACCESS	BUS_CYCLES
1.695030295	freqmine	921.6	39.0	5.048	0.888	195022324	14724	70975170	5635259	5598778	194982402
0.500174957	freqmine	1036.8	39.0	5.056	0.848	509545673	37871	182610470	14800103	13251067	509585294
1.000444604	freqmine	1036.8	39.0	5.048	0.969	511837545	41315	181663471	14999863	13733361	511833992
1.500702428	freqmine	1036.8	39.0	5.048	0.969	529360754	41734	190582197	14928488	13865511	529370443
1.527401871	freqmine	1036.8	39.0	5.048	0.969	29597962	1992	12778763	914529	1146677	29544246
0.500377044	freqmine	1036.8	39.5	5.056	0.848	510419318	38008	183159366	14858414	13038046	510455566
1.000810704	freqmine	1036.8	39.5	5.048	0.969	512999862	41422	182077623	14998800	13731433	513000140
1.501065611	freqmine	1036.8	39.5	5.048	0.969	535974053	42411	191373402	15200095	14036878	535983338
1.532921668	freqmine	1036.8	39.0	5.048	0.969	34830527	1921	15406165	915038	1160725	34776904
0.500176728	freqmine	1036.8	39.0	5.048	0.888	512530373	38286	184050768	14899080	13243287	512570273
1.000499032	freqmine	1036.8	39.5	5.048	0.969	514077921	41780	183001785	15077352	13746108	514082417
1.500743209	freqmine	1036.8	39.0	5.048	0.969	538601999	42041	195868202	15390387	14551984	538588145
1.507137764	freqmine	1036.8	39.0	5.048	0.969	7777610	632	2642461	214569	206688	7739508
0.500167665	freqmine	1132.8	38.5	5.048	0.849	552861172	40977	196478540	15961697	13970945	552896230
1.000438040	freqmine	1132.8	39.0	5.048	1.009	553345405	44333	195252199	16058664	14571535	553345332
1.412919254	freqmine	1132.8	39.0	5.048	1.009	484855487	37396	175429795	13558475	12639895	484812984
0.500147300	freqmine	1132.8	39.0	5.048	0.888	550719762	40808	195379786	15862922	14104511	550717039
1.000396424	freqmine	1132.8	39.0	5.048	1.009	553694557	44291	194975711	15994072	14764222	553730818
1.416459741	freqmine	1132.8	39.0	5.048	1.049	486123126	37509	175299663	13580480	12816924	486082014
0.500180894	freqmine	1132.8	39.0	5.048	0.849	553720850	41026	196606435	15974093	13954136	553759847
1.000506322	freqmine	1132.8	39.0	5.048	1.009	554016005	44416	195116209	16097670	14649481	554010407
1.418823173	freqmine	1132.8	39.5	5.048	1.049	488771057	37761	176322804	13729577	12933656	488730238
0.500163706	freqmine	1224.0	39.0	5.048	0.928	604094963	44386	211241968	17244171	15137620	604135018
1.000456790	freqmine	1224.0	39.5	5.04	1.169	604771051	47902	210820405	17281337	15744122	604771510
1.325695675	freqmine	1224.0	39.5	5.04	1.169	406250486	30452	144889883	11179963	10515349	406202342
0.500210269	freqmine	1224.0	39.5	5.048	1.009	601988111	43891	209696831	16941672	15199349	602027422
1.000455956	freqmine	1224.0	40.0	5.04	1.169	597971811	47187	208277315	16909419	15538093	597969523
1.344262402	freqmine	1224.0	40.0	5.04	1.209	440777621	33147	156037524	11983961	11524070	440732961
0.500161675	freqmine	1224.0	39.5	5.048	1.009	600643671	44193	210820234	16986626	15060850	600680469
1.000416007	freqmine	1224.0	39.5	5.04	1.169	603270409	47961	210587495	17172783	15770442	603265589
1.317714316	freqmine	1224.0	39.5	5.04	1.169	403807686	30258	143730713	11055735	10660391	403768064
0.500144590	freqmine	1428.0	40.0	5.032	1.209	703890523	50759	239149993	19449232	17151361	703928018
1.000380433	freqmine	1428.0	40.0	5.032	1.449	704308516	54375	241916526	19364031	17627961	704308183
1.163652519	freqmine	1428.0	40.5	5.024	1.527	253366836	17834	87544428	6661159	6427929	253322065
0.500158445	freqmine	1428.0	40.5	5.032	1.247	701936112	50753	238073257	19372035	17340152	701978816
1.000393871	freqmine	1428.0	40.5	5.024	1.487	703656241	54120	239646052	19147067	17916918	703648699
1.170169473	freqmine	1428.0	41.0	5.024	1.567	251469175	17546	86004168	6664251	6569894	251426145
0.500151674	freqmine	1428.0	40.5	5.032	1.209	700942732	50962	239787167	19529515	17148860	700985399
1.000433038	freqmine	1428.0	40.5	5.032	1.489	699817934	53830	239694479	19299055	17866079	699810538
1.171925810	freqmine	1428.0	40.5	5.024	1.527	258719983	18239	89572139	6866491	6570789	258676781
0.500198602	freqmine	1479.0	40.5	5.032	1.408	731924058	52837	247275401	20232335	17802003	731961780
1.000425694	freqmine	1479.0	40.5	5.024	1.567	730962535	55900	250106238	19918618	18171239	730965713
1.125549356	freqmine	1479.0	41.0	5.024	1.647	207032771	14491	70466095	5453416	5424498	206984206
0.500150059	freqmine	1479.0	40.5	5.032	1.487	732645890	53187	249103165	20187187	17500532	732689998
1.000396891	freqmine	1479.0	41.0	5.024	1.607	728611212	55767	249745069	19879198	18054979	728605004
1.126653909	freqmine	1479.0	41.0	5.024	1.647	196370716	13730	67439970	5117407	5026406	196325116
0.500195008	freqmine	1479.0	40.5	5.032	1.288	729151810	52614	246587606	20063440	17665077	729193700
1.000424339	freqmine	1479.0	41.0	5.024	1.567	729366440	55647	249970936	19797051	18127591	729360140
1.124901947	freqmine	1479.0	41.0	5.024	1.647	203218567	14242	68912349	5425869	5464079	203175179
0.505613918	streamcluster	102.0	40.0	5.072	0.243	46626731	2368	23507698	1211606	1013624	46706469
1.007321404	streamcluster	102.0	39.5	5.072	0.202	47413155	4082	17563487	1784688	1543334	47361672
1.509222019	streamcluster	102.0	39.5	5.072	0.202	48818482	4085	18291559	1812901	1563844	48838789
0.501303467	streamcluster	102.0	39.5	5.08	0.243	46340927	2382	23417059	1223054	1031587	46369588
1.003844876	streamcluster	102.0	39.5	5.08	0.203	49397129	4189	18431158	1849005	1544318	49395097
1.505601581	streamcluster	102.0	39.5	5.08	0.203	49385439	4120	18806415	1822111	1494579	49387200
2.007496206	streamcluster	102.0	39.5	5.08	0.203	49268737	4248	18627047	1816026	1524472	49268803
0.500939762	streamcluster	102.0	39.5	5.08	0.243	48448296	2521	24194881	1287737	1080528	48476115
1.003552162	streamcluster	102.0	39.5	5.08	0.203	47248208	4081	17634191	1766863	1506958	47248446
1.505418401	streamcluster	102.0	39.5	5.08	0.203	48111296	4048	18224589	1779293	1440215	48109399
2.007223076	streamcluster	102.0	39.0	5.08	0.203	48939142	4141	18594761	1807894	1503171	48939747
0.500685590	streamcluster	204.0	39.0	5.072	0.324	100567994	7009	43591396	3103561	2725373	100567413
1.001898742	streamcluster	204.0	39.0	5.072	0.324	99545068	8501	37599944	3528495	3100771	99575503
1.502678761	streamcluster	204.0	39.0	5.072	0.324	101485111	8462	39144996	3541876	3075946	101485381
2.003460447	streamcluster	204.0	39.5	5.072	0.324	101567979	8648	39201756	3508653	3126019	101566623
2.504453335	streamcluster	204.0	39.5	5.072	0.324	100596156	8753	39095238	3466874	3136499	100595763
3.005491692	streamcluster	204.0	39.0	5.072	0.324	101103627	8964	39263240	3502669	3178495	101071276
3.506438694	streamcluster	204.0	39.0	5.072	0.324	100407246	9040	39097563	3445862	3127066	100434472
4.007443144	streamcluster	204.0	39.5	5.072	0.324	101087961	8993	39940219	3436224	3123684	101089858
4.508429365	streamcluster	204.0	39.5	5.072	0.324	100307755	8991	39726926	3399175	3080342	100308288
5.009428138	streamcluster	204.0	39.5	5.072	0.324	101277858	9226	40125335	3415798	3153812	101245668
5.510235033	streamcluster	204.0	39.0	5.072	0.324	99529700	8893	39823185	3326905	3020097	99561246
6.011226723	streamcluster	204.0	39.0	5.072	0.324	100279978	8973	40349513	3340931	3072690	100275326
6.512171068	streamcluster	204.0	39.5	5.072	0.324	100660808	8302	41244704	3254144	2957147	100661196
6.916448885	streamcluster	204.0	39.0	5.072	0.324	105278801	10020	38294334	3585803	3318371	105249013
0.500974866	streamcluster	204.0	38.5	5.072	0.324	97516267	6726	42509755	2991402	2659854	97547146
1.001900878	streamcluster	204.0	39.0	5.072	0.324	100419363	8527	37841129	3571962	3153885	100418025
1.502717043	streamcluster	204.0	39.0	5.072	0.324	100284773	8341	38547971	3510480	3017970	100282176
2.003742275	streamcluster	204.0	39.0	5.072	0.324	100208385	8450	38717307	3478710	3109216	100208421
2.504912875	streamcluster	204.0	39.0	5.072	0.284	99177933	8628	38346104	3438288	3082106	99179258
3.005719300	streamcluster	204.0	39.0	5.072	0.324	100617906	8832	39228619	3463886	3094481	100615046
3.506704584	streamcluster	204.0	39.0	5.072	0.324	100730374	9045	38832770	3486805	3191173	100730660
4.007660283	streamcluster	204.0	39.0	5.072	0.284	99700887	8776	39169753	3420329	3093379	99699129
4.508468584	streamcluster	204.0	39.0	5.072	0.324	101178857	9029	40017204	3439405	3160819	101148633
5.009435481	streamcluster	204.0	39.0	5.072	0.324	100550119	8976	39806662	3411549	3150549	100578258
5.510417223	streamcluster	204.0	39.0	5.072	0.324	99692083	8934	39319746	3395046	3226968	99694548
6.011477351	streamcluster	204.0	39.0	5.072	0.284	100712287	9029	40452363	3352414	3135547	100726790
6.512289298	streamcluster	204.0	38.5	5.072	0.324	100288278	8588	40356893	3319212	3082958	100270079
7.013429584	streamcluster	204.0	39.0	5.072	0.324	126034058	11553	47242769	4199196	3878437	126037189
7.031571668	streamcluster	204.0	39.0	5.072	0.284	3648925	242	1384051	107040	93448	3615449
0.500546108	streamcluster	204.0	39.5	5.072	0.324	98635030	6803	42877561	3055579	2695580	98665152
1.001649154	streamcluster	204.0	39.0	5.072	0.324	99406335	8469	37441295	3557417	3150646	99405272
1.502661157	streamcluster	204.0	39.0	5.072	0.324	99892231	8268	38458837	3493636	3010217	99889838
2.003567272	streamcluster	204.0	39.0	5.072	0.324	99758385	8418	38557162	3460439	3125524	99758552
2.504527450	streamcluster	204.0	39.0	5.072	0.324	101358420	8822	39310349	3499394	3095206	101358205
3.005502994	streamcluster	204.0	39.0	5.072	0.324	99997303	8782	38683944	3472846	3179608	99997109
3.506493381	streamcluster	204.0	39.0	5.072	0.324	101589624	9019	39522940	3504357	3185998	101588768
4.007259493	streamcluster	204.0	39.5	5.072	0.324	100375436	8916	39356359	3450163	3173257	100374360
4.508294205	streamcluster	204.0	39.0	5.072	0.324	100818710	8961	39940699	3430534	3148284	100831860
5.009275373	streamcluster	204.0	39.0	5.072	0.324	101127199	9027	39968924	3443695	3236915	101111372
5.510439566	streamcluster	204.0	39.0	5.072	0.324	100659746	9012	39759332	3418748	3186160	100658944
6.011233127	streamcluster	204.0	39.0	5.072	0.284	100051875	8925	40077268	3366092	3136088	100053118
6.512246119	streamcluster	204.0	39.0	5.072	0.324	101146562	8689	40561707	3380644	3103234	101150585
7.012556232	streamcluster	204.0	39.0	5.072	0.324	123463740	11185	46433845	4112051	3729339	123428046
0.500520586	streamcluster	307.2	39.0	5.072	0.405	151144770	11224	62388320	4824471	4323323	151175449
1.001300136	streamcluster	307.2	39.0	5.072	0.405	150803536	12605	57406583	5180902	4600845	150802614
1.502046508	streamcluster	307.2	39.0	5.072	0.405	150513289	12726	57757855	5119868	4670799	150510733
2.002865902	streamcluster	307.2	38.5	5.072	0.405	150686200	13290	58079378	5128034	4687795	150689231
2.503403260	streamcluster	307.2	39.0	5.064	0.405	151836394	13497	58925641	5105224	4757317	151831846
3.003960722	streamcluster	307.2	39.0	5.072	0.405	149776145	13267	58622212	5007163	4648059	149776741
3.504673343	streamcluster	307.2	39.0	5.072	0.405	150789634	13449	59441495	5018147	4775249	150787791
4.005392111	streamcluster	307.2	39.0	5.064	0.405	151679090	13411	60389191	4967711	4741985	151678158
4.506138535	streamcluster	307.2	39.0	5.072	0.405	158865936	13706	62198903	5130534	4897217	158946088
4.630953753	streamcluster	307.2	39.0	5.072	0.405	53095277	4960	18925597	1785145	1672736	52982940
0.500382666	streamcluster	307.2	39.0	5.072	0.405	150337820	11229	62033639	4726515	4153883	150368931
1.001625767	streamcluster	307.2	39.0	5.064	0.405	151746156	12621	57725640	5177296	4579935	151742925
1.502608133	streamcluster	307.2	38.5	5.072	0.405	151254222	12877	57853626	5109415	4506018	151254826
2.003159241	streamcluster	307.2	39.0	5.072	0.405	151479426	13296	58445373	5106731	4549113	151478858
2.503811340	streamcluster	307.2	39.0	5.072	0.405	150910165	13440	58319894	5039381	4589980	150907152
3.004357188	streamcluster	307.2	39.0	5.072	0.405	151160703	13386	59419078	5003107	4498464	151161276
3.505283511	streamcluster	307.2	39.0	5.064	0.405	150163241	13446	58693965	4978322	4669577	150162022
4.005833265	streamcluster	307.2	39.0	5.072	0.365	150410413	13315	59875260	4891272	4571967	150409953
4.506738806	streamcluster	307.2	39.0	5.072	0.405	157760003	13603	62123818	5035170	4713075	157825582
4.655586071	streamcluster	307.2	39.0	5.072	0.405	63421919	5917	22509446	2139617	1957288	63323842
0.500522982	streamcluster	307.2	39.0	5.072	0.405	148243717	10954	61122073	4650199	4194217	148275412
1.001338835	streamcluster	307.2	39.0	5.064	0.405	151876133	12726	57646925	5163685	4618291	151874454
1.502358441	streamcluster	307.2	39.0	5.072	0.405	149625191	12677	57432992	5041833	4525579	149718179
2.002933091	streamcluster	307.2	39.0	5.072	0.405	152212546	13320	58635800	5117084	4713899	152117356
2.503506178	streamcluster	307.2	39.0	5.072	0.405	150419521	13324	57946183	5055720	4664226	150416553
3.004221664	streamcluster	307.2	39.0	5.072	0.405	151061552	13345	59305191	4998102	4626475	151063887
3.504747979	streamcluster	307.2	39.0	5.064	0.405	151570856	13508	59357074	4982881	4710687	151537501
4.005497529	streamcluster	307.2	39.0	5.072	0.405	149257515	13314	59252283	4863352	4634370	149288680
4.506337340	streamcluster	307.2	39.0	5.072	0.405	153906815	13062	61210360	4904112	4552916	153908016
4.679533114	streamcluster	307.2	39.0	5.072	0.405	71429084	6786	25320239	2382683	2186218	71394513
0.500295269	streamcluster	403.2	39.0	5.064	0.486	198114548	15108	79496469	6152300	5448241	198146849
1.000815021	streamcluster	403.2	38.5	5.064	0.486	197289701	16251	74735106	6476720	5723439	197285493
1.501385608	streamcluster	403.2	39.0	5.064	0.486	199910640	17181	76349003	6514481	5944136	199913295
2.001959581	streamcluster	403.2	39.0	5.064	0.486	197949950	17311	75862629	6456709	6012900	197949726
2.502513761	streamcluster	403.2	39.0	5.064	0.486	197908109	17247	76947304	6345776	5937439	197901591
3.003206903	streamcluster	403.2	39.0	5.064	0.486	198630436	17550	77874706	6322098	5942191	198630681
3.503668998	streamcluster	403.2	39.5	5.064	0.486	210491098	18162	81743830	6571702	6144828	210492116
3.592212185	streamcluster	403.2	39.0	5.064	0.486	42512117	3940	15004802	1403508	1347985	42478574
0.500406678	streamcluster	403.2	38.5	5.064	0.486	197686635	15070	79265279	6193083	5547885	197717865
1.001039818	streamcluster	403.2	38.5	5.056	0.485	199808910	16537	75831461	6608374	5895780	199809550
1.501488736	streamcluster	403.2	38.5	5.056	0.485	198693065	17150	76086370	6504302	5985086	198689190
2.001945258	streamcluster	403.2	38.5	5.056	0.485	198839673	17452	76397362	6496487	6113896	198838178
2.502584649	streamcluster	403.2	38.5	5.056	0.485	200285416	17615	78337937	6446881	6022716	200330075
3.003129454	streamcluster	403.2	38.5	5.056	0.485	199678143	17637	78438474	6386802	6028077	199631299
3.503694885	streamcluster	403.2	38.5	5.056	0.485	222059533	19411	84766938	7043836	6646273	222059965
3.526155545	streamcluster	403.2	38.5	5.056	0.485	9907542	910	3692483	313966	302127	9874878
0.500304800	streamcluster	403.2	39.0	5.064	0.486	196897234	14968	78749155	6193455	5493347	196928636
1.000925700	streamcluster	403.2	39.0	5.064	0.486	198935766	16574	75321078	6578492	5877945	198935821
1.501482329	streamcluster	403.2	38.5	5.064	0.486	198139692	17026	75407620	6529794	5941795	198139495
2.002110313	streamcluster	403.2	38.5	5.064	0.486	196205446	17243	74978555	6445831	5999005	196271979
2.502993562	streamcluster	403.2	38.5	5.064	0.486	198727801	17533	77298019	6417277	5944337	198659294
3.003433261	streamcluster	403.2	38.5	5.064	0.486	198331619	17559	77753040	6360008	5987728	198327283
3.503993327	streamcluster	403.2	38.5	5.064	0.486	214702501	18799	82552428	6766051	6357944	214702391
3.563017326	streamcluster	403.2	39.0	5.056	0.485	32480974	2845	11589108	1063997	979453	32447727
0.500281258	streamcluster	518.4	38.5	5.064	0.567	254765686	19521	99409038	7964330	7129105	254800940
1.000796636	streamcluster	518.4	39.0	5.064	0.567	255128413	21202	95583905	8299788	7613010	255123211
1.501175344	streamcluster	518.4	39.0	5.064	0.567	254937183	22074	95911694	8234038	7683998	254935484
2.001638689	streamcluster	518.4	39.0	5.064	0.567	254257380	22139	97124538	8125891	7650754	254255403
2.502011407	streamcluster	518.4	38.5	5.056	0.566	254818956	22267	98787067	8026878	7567010	254817049
2.802192652	streamcluster	518.4	38.5	5.064	0.567	177482389	15309	65848744	5532983	5115673	177450052
0.500518867	streamcluster	518.4	39.0	5.056	0.566	255065991	19548	99687881	8030858	7067844	255103299
1.001114350	streamcluster	518.4	39.0	5.048	0.565	255742103	21320	95976055	8293110	7445921	255737709
1.501579830	streamcluster	518.4	38.5	5.056	0.566	254534295	22055	96013825	8222670	7508595	254532419
2.001925777	streamcluster	518.4	38.5	5.056	0.566	254716513	22125	97645247	8101926	7537642	254679784
2.502407195	streamcluster	518.4	38.5	5.064	0.567	252995049	22107	98062949	7971075	7480319	253029613
2.800416990	streamcluster	518.4	38.5	5.064	0.567	175195210	15075	64871138	5477244	5069992	175158343
0.500262925	streamcluster	518.4	38.5	5.064	0.607	254727006	19470	99553748	7966187	7056525	254757161
1.000778667	streamcluster	518.4	38.5	5.064	0.567	253828078	21156	95098176	8234060	7423686	253829788
1.501166489	streamcluster	518.4	39.0	5.064	0.567	254499099	21955	95631043	8227767	7692150	254499154
2.001606032	streamcluster	518.4	39.0	5.064	0.567	256586603	22281	98309962	8134948	7561568	256581885
2.502073804	streamcluster	518.4	38.5	5.064	0.567	255494348	22364	99173512	8026331	7531325	255495444
2.792429955	streamcluster	518.4	38.5	5.056	0.566	170324241	14623	62995495	5313844	4968814	170288012
0.500308394	streamcluster	614.4	38.5	5.064	0.607	302853710	23080	116042311	9399036	8408609	302888140
1.000684863	streamcluster	614.4	38.5	5.056	0.647	302474935	25058	112136094	9628386	8869969	302473705
1.501023361	streamcluster	614.4	38.5	5.056	0.687	300928416	25704	112850578	9476681	8885540	300925624
2.001366339	streamcluster	614.4	38.5	5.056	0.647	303593674	26212	116062338	9365208	8824634	303592324
2.383148287	streamcluster	614.4	38.5	5.056	0.647	254457932	21726	94604259	7770541	7331948	254421125
0.500239070	streamcluster	614.4	39.0	5.064	0.607	300315162	22919	115292549	9231209	8034261	300349449
1.000625330	streamcluster	614.4	38.5	5.056	0.647	302708987	25194	112188505	9570930	8535189	302706261
1.501621654	streamcluster	614.4	38.5	5.056	0.648	299987717	25773	112316867	9412790	8676813	299989019
2.001968226	streamcluster	614.4	38.5	5.056	0.647	301984860	26146	115026694	9303742	8552222	301977291
2.406707146	streamcluster	614.4	38.5	5.056	0.647	268690416	22991	100089498	8120350	7567113	268657205
0.500211725	streamcluster	614.4	38.5	5.064	0.607	302345679	22976	115791376	9349067	8301758	302344125
1.000617465	streamcluster	614.4	38.5	5.056	0.647	303449117	25187	112299229	9646264	8813481	303480806
1.501430139	streamcluster	614.4	39.0	5.056	0.648	303898592	25969	114193789	9556967	8723434	303901630
2.001777440	streamcluster	614.4	39.0	5.056	0.647	302732044	26087	115279400	9392766	8814982	302730361
2.395253165	streamcluster	614.4	38.5	5.056	0.647	260557979	22176	96906624	7995454	7491465	260518845
0.500219746	streamcluster	710.4	38.5	5.056	0.687	347759281	26470	130964423	10591399	9513163	347793282
1.000781270	streamcluster	710.4	38.5	5.056	0.728	350198210	29344	128527411	10923248	9986041	350271853
1.501138467	streamcluster	710.4	38.5	5.056	0.728	350701329	29847	130793408	10782774	10118291	350626649
2.001527018	streamcluster	710.4	38.5	5.056	0.728	353820275	29682	134067198	10607027	10091549	353813656
2.086134709	streamcluster	710.4	39.0	5.056	0.728	80965808	7226	27509295	2490988	2241526	80931672
0.500209172	streamcluster	710.4	38.5	5.056	0.687	350913455	26743	132543798	10670913	9502356	350948431
1.000564234	streamcluster	710.4	38.0	5.056	0.728	349371597	29229	128932375	10929367	9921257	349369239
1.500882263	streamcluster	710.4	39.0	5.056	0.728	350761318	29814	131338477	10774240	10016604	350760582
2.001225345	streamcluster	710.4	39.0	5.056	0.728	356515765	29950	135243359	10677443	10095867	356578271
2.071694627	streamcluster	710.4	39.0	5.056	0.728	66238330	5914	22381429	2070951	1940130	66136410
0.500293602	streamcluster	710.4	39.0	5.056	0.687	348465672	26538	131809850	10756759	9327817	348501808
1.000659809	streamcluster	710.4	38.5	5.056	0.728	351152699	29268	129181012	11031841	9904141	351112776
1.500984349	streamcluster	710.4	39.0	5.056	0.728	350867400	29710	130832495	10891254	10072932	350902201
2.001304253	streamcluster	710.4	38.5	5.056	0.728	353170320	29571	134032054	10688514	9915677	353169268
2.080743975	streamcluster	710.4	39.0	5.056	0.728	77115351	6904	26140391	2403813	2187415	77077640
0.501411541	streamcluster	921.6	39.5	5.04	1.128	440804989	31422	154748599	13109174	13638241	440837364
1.001713684	streamcluster	921.6	39.5	5.04	1.247	444498400	34980	154260743	13489979	13614340	444461608
1.501981921	streamcluster	921.6	39.5	5.032	1.247	437791493	34647	154555827	12927118	13620281	437828456
1.764267976	streamcluster	921.6	39.5	5.032	1.247	252941516	20573	89682018	7405399	7092377	252901116
0.500241830	streamcluster	921.6	39.0	5.056	0.768	452245377	33898	164981462	13472659	12100725	452283568
1.000608506	streamcluster	921.6	38.5	5.048	0.888	453036711	37087	162800533	13603879	12644647	453033784
1.500865440	streamcluster	921.6	39.0	5.048	0.888	451430244	37035	167047159	13216672	12503042	451424003
1.645351731	streamcluster	921.6	39.0	5.048	0.888	154080059	12937	52940200	4526704	4294588	154043413
0.500175943	streamcluster	921.6	38.5	5.056	0.728	452604340	34018	165128362	13329941	11916231	452637345
1.000463294	streamcluster	921.6	39.0	5.048	0.888	454915021	37092	163236375	13588877	12607942	454914862
1.500733458	streamcluster	921.6	39.0	5.048	0.888	453285791	37477	166741753	13327733	12535276	453284479
1.658888252	streamcluster	921.6	39.0	5.048	0.888	165963045	13558	57734403	4811260	4537325	165923965
0.500243288	streamcluster	1036.8	39.0	5.056	0.888	509918053	37841	182458772	14868684	13348150	509954798
1.000514806	streamcluster	1036.8	39.0	5.048	0.969	509475145	41079	180614236	14989739	13960181	509471856
1.497950225	streamcluster	1036.8	39.0	5.048	0.969	529336946	43002	188621165	15180833	14342677	529295825
0.500237351	streamcluster	1036.8	38.5	5.056	0.808	512013662	38018	183904072	14987609	13091324	512048923
1.000557099	streamcluster	1036.8	39.5	5.048	0.969	512938333	41387	181841736	15112962	13866176	512940076
1.489063588	streamcluster	1036.8	39.5	5.048	0.969	527708325	42750	188281675	15123259	14172099	527663922
0.500172974	streamcluster	1036.8	39.5	5.048	0.807	511497841	38215	184037095	14973219	13182399	511536391
1.000509701	streamcluster	1036.8	39.0	5.04	0.927	510836400	41481	181906164	15133541	13774703	510834430
1.483502954	streamcluster	1036.8	39.0	5.04	0.967	519824908	42450	186405047	15036019	13758188	519780789
0.500220631	streamcluster	1132.8	38.5	5.048	0.928	553135725	40665	196141478	15980006	13998656	553172829
1.000510639	streamcluster	1132.8	39.5	5.048	1.049	549529070	43687	193414974	15930792	14529611	549542717
1.415267416	streamcluster	1132.8	39.5	5.04	1.049	479464546	38432	169105426	13623605	12686107	479406270
0.500166099	streamcluster	1132.8	39.0	5.048	0.808	554077052	40957	196752758	15996322	14035186	554113545
1.000486107	streamcluster	1132.8	39.5	5.048	1.009	553517870	44583	195022878	16089149	14578648	553519994
1.384046215	streamcluster	1132.8	39.5	5.048	1.009	452704216	36507	160508277	12863762	11731899	452658228
0.500204016	streamcluster	1132.8	39.0	5.048	0.888	551780211	40781	195801224	15944527	14074027	551777516
1.000458762	streamcluster	1132.8	39.5	5.048	1.009	549340382	44148	193370006	16006429	14557053	549377188
1.381905859	streamcluster	1132.8	39.5	5.048	1.049	446063035	35880	157885845	12702435	11761200	446021553
0.500147453	streamcluster	1224.0	39.5	5.048	0.969	600050707	43984	209750241	17158897	15072833	600047648
1.000400064	streamcluster	1224.0	40.0	5.04	1.169	597731648	47355	208244980	17101278	15620674	597770192
1.292556719	streamcluster	1224.0	39.5	5.04	1.169	372904298	29451	129387198	10416343	9651175	372861169
0.500217246	streamcluster	1224.0	39.5	5.048	1.009	603934315	44461	211166779	17168785	15206294	603973410
1.000461836	streamcluster	1224.0	39.5	5.04	1.169	603226088	48112	210874602	17214091	15706157	603224932
1.282787565	streamcluster	1224.0	39.5	5.04	1.169	361972740	28513	125247689	10053438	9362542	361927178
0.500167036	streamcluster	1224.0	39.5	5.048	1.009	599539596	43717	209332793	17139074	15211083	599582380
1.000431470	streamcluster	1224.0	40.0	5.04	1.169	602713096	47828	210397094	17295233	15771056	602707279
1.296887327	streamcluster	1224.0	40.0	5.04	1.209	383131021	30214	132953899	10667495	9837248	383086515
0.500151984	streamcluster	1428.0	40.0	5.04	1.288	700087239	50598	238365776	19500678	17014881	700127576
1.000384021	streamcluster	1428.0	40.0	5.032	1.489	705445672	54686	241526064	19517681	17788529	705439746
1.134872090	streamcluster	1428.0	40.0	5.024	1.527	211610942	16036	69383195	5699963	5266461	211568950
0.500753975	streamcluster	1428.0	40.0	5.032	1.288	708073321	51158	241186307	19527245	17294523	708112060
1.000993304	streamcluster	1428.0	40.5	5.032	1.489	698000592	54002	238428899	19083665	17752434	698004795
1.137456569	streamcluster	1428.0	41.0	5.024	1.527	213052495	16273	70339197	5738835	5317031	213001972
0.500148442	streamcluster	1428.0	40.5	5.024	1.326	701434432	50620	238301501	19483927	17106123	701474084
1.000383553	streamcluster	1428.0	40.0	5.016	1.524	701796669	53983	238295999	19345421	17931929	701791729
1.153594967	streamcluster	1428.0	40.5	5.016	1.564	242314490	18525	80303477	6496947	6006142	242272043
0.500149379	streamcluster	1479.0	40.5	5.024	1.366	729483864	52551	246508763	20060123	17582860	729527856
1.000381521	streamcluster	1479.0	41.0	5.016	1.605	730825668	56259	249190067	19804023	18095898	730820386
1.102556857	streamcluster	1479.0	40.5	5.016	1.645	177620170	13528	57440829	4738869	4345852	177574187
0.500154536	streamcluster	1479.0	40.0	5.032	1.247	729580368	52781	246860992	20146024	17768032	729635199
1.000385844	streamcluster	1479.0	41.0	5.024	1.567	726382184	55865	248371532	19832782	18343679	726367639
1.099352104	streamcluster	1479.0	41.0	5.024	1.647	171505020	13301	54715860	4632082	4288436	171457118
0.500153859	streamcluster	1479.0	40.0	5.032	1.288	729585806	52494	246801128	20064722	17612097	729631551
1.000448189	streamcluster	1479.0	41.0	5.024	1.607	722745953	55433	245718124	19724693	18222015	722737434
1.109154646	streamcluster	1479.0	41.0	5.024	1.647	181901480	13771	59047340	4843624	4444797	181856372
0.500955750	vips	102.0	40.0	5.072	0.243	46043198	2330	23367404	1231164	1005379	46072196
1.003008501	vips	102.0	40.0	5.072	0.202	47836200	4050	17719002	1819843	1609753	47836798
1.504534262	vips	102.0	40.0	5.072	0.202	49290919	4174	18441014	1847506	1568081	49290764
2.006618785	vips	102.0	40.0	5.072	0.243	47822860	3960	18009532	1785480	1512114	47841586
2.508430646	vips	102.0	39.5	5.072	0.243	48568807	4061	18366499	1814275	1512164	48549665
3.010870800	vips	102.0	40.0	5.072	0.202	48592716	3979	18642510	1805957	1578655	48649663
3.512814486	vips	102.0	39.5	5.072	0.202	49866004	4195	19110078	1843023	1562341	49812127
0.501308257	vips	102.0	39.5	5.072	0.243	48073468	2455	24042951	1291629	1185879	48090781
1.004117898	vips	102.0	39.5	5.08	0.203	49314289	4262	18491327	1841843	1511577	49326526
1.505611315	vips	102.0	39.5	5.08	0.243	48341005	4116	18269151	1788183	1508549	48339883
