Run Duration (ms)	Benchmark	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	CPU_CYCLES	L1D_CACHE	INST_RETIRED	BUS_CYCLES	L1I_CACHE	BR_PRED
2.001505048	dedup	614.4	36.5	5.056	0.687	304047439	93428617	223445701	304044296	115468753	47519437
2.410769214	dedup	614.4	36.0	5.056	0.647	273359854	78971302	190401600	273337157	100989691	40881861
0.500210595	dedup	710.4	36.0	5.056	0.687	357390196	105824680	253324828	357412608	133925478	54124282
1.000622548	dedup	710.4	36.0	5.056	0.728	354746576	101079324	242147880	354743067	129626657	52052926
1.500983094	dedup	710.4	36.5	5.056	0.728	358298529	106336813	254525793	358297841	132738454	54291652
2.001282649	dedup	710.4	36.0	5.056	0.728	365217606	111026777	266984048	365213888	137330514	56806476
2.093963852	dedup	710.4	36.0	5.056	0.728	82753807	21059045	50883399	82731393	28477928	11157989
0.500273149	dedup	710.4	36.0	5.056	0.687	357865851	106271971	254000013	357888701	134644588	54269688
1.000701978	dedup	710.4	36.0	5.056	0.728	358530636	101913848	243714542	358527250	130934003	52425041
1.501017992	dedup	710.4	36.0	5.056	0.728	356965589	106175784	253760031	356966189	132635522	54124754
2.001313328	dedup	710.4	36.0	5.056	0.728	370556210	110991860	266567627	370552167	138465510	56823300
2.077529311	dedup	710.4	36.0	5.056	0.728	66340868	17184327	41531556	66317112	22755832	9107095
0.500212471	dedup	710.4	36.0	5.056	0.687	357904492	106071668	254059620	357926667	134448555	54281475
1.000670884	dedup	710.4	36.0	5.056	0.728	358641954	102288788	245163808	358638985	131288538	52671138
1.500972783	dedup	710.4	36.0	5.056	0.728	356920276	106247434	254449252	356919112	132827364	54255094
2.001364320	dedup	710.4	36.0	5.056	0.728	363310546	110039107	264703033	363311463	136518788	56306039
2.096331818	dedup	710.4	36.0	5.056	0.728	83182045	21072527	50976835	83155211	28353631	11184098
0.500253148	dedup	921.6	36.5	5.056	0.848	460800328	130614148	311761884	460822889	166607190	66737630
1.000541714	dedup	921.6	36.0	5.048	0.888	461237161	129206770	308469764	461237081	164407393	66084551
1.500800957	dedup	921.6	36.5	5.048	0.888	458045223	136598929	326685069	458041294	167714146	69388041
1.665687543	dedup	921.6	36.0	5.048	0.888	175694410	45181860	109072710	175667892	60040906	23658675
0.500164605	dedup	921.6	36.5	5.056	0.768	460607134	130984576	313229327	460604768	166752403	67109611
1.000649582	dedup	921.6	36.5	5.048	0.888	462296759	130316502	311470259	462319022	165319023	66779056
1.500919762	dedup	921.6	37.0	5.048	0.888	460552300	137159926	328558583	460553375	168733455	69910441
1.658765219	dedup	921.6	36.5	5.048	0.888	168831127	43754221	105622233	168802119	57899869	22909652
0.500179659	dedup	921.6	36.5	5.056	0.687	462880984	131309073	313878080	462903101	167332831	67216659
1.000473277	dedup	921.6	37.0	5.048	0.848	462528667	129658821	309954002	462529201	164999163	66460807
1.500734916	dedup	921.6	36.5	5.048	0.888	464077092	137755148	330179124	464073825	169860492	70254130
1.651286792	dedup	921.6	36.5	5.048	0.928	163434150	42510601	102601477	163406835	56236529	22264712
0.500233722	dedup	1036.8	36.5	5.04	0.887	518241903	145207728	347164817	518264193	184352253	74373123
1.000562029	dedup	1036.8	37.0	5.04	0.966	518244545	144941818	346531282	518243243	182888179	74185562
1.500807626	dedup	1036.8	37.0	5.032	1.006	545586429	154047272	369934106	545586315	193044165	79105649
1.502599693	dedup	1036.8	37.0	5.032	1.006	1749927	491199	1207236	1721080	541198	253409
0.500167471	dedup	1036.8	36.5	5.04	0.887	517899988	144954572	346473113	517923254	184677673	74295275
1.000453121	dedup	1036.8	37.5	5.032	0.966	516979949	143946348	344272170	516977753	182055827	73701756
1.500759449	dedup	1036.8	37.0	5.032	0.966	547747481	154246775	370286985	547743839	193949063	79250307
1.501214979	dedup	1036.8	37.0	5.032	0.966	389293	101082	250490	364067	121140	44938
0.500177731	dedup	1036.8	37.0	5.04	0.846	521550387	146045701	349846218	521572677	185772755	74923149
1.000454579	dedup	1036.8	37.5	5.032	0.966	521514540	145771460	349185042	521514528	184137736	74766990
1.500751272	dedup	1036.8	37.0	5.032	0.966	547708680	155427227	373872455	547682781	194729723	79952104
0.500176378	dedup	1132.8	37.5	5.048	0.848	553664650	153224852	366311166	553689616	195093789	78463150
1.000453747	dedup	1132.8	37.0	5.04	1.008	556380632	154728470	370046371	556379074	195123445	79178498
1.416666645	dedup	1132.8	37.0	5.04	1.048	478553366	133749373	321367574	478522188	168097264	68771223
0.500217680	dedup	1132.8	37.0	5.048	0.969	547492360	151210109	361196007	547518115	193001629	77448793
1.000556926	dedup	1132.8	37.5	5.04	1.048	553835219	153490514	366753084	553831475	193325057	78486458
1.415550477	dedup	1132.8	37.5	5.04	1.048	480474206	134116637	322089144	480444397	168839942	68950232
0.500215493	dedup	1132.8	37.5	5.048	0.888	555297479	154396669	369666916	555320263	196187016	79163715
1.000497185	dedup	1132.8	38.0	5.048	1.009	550818136	152859684	365990564	550858471	192568797	78263970
1.425579061	dedup	1132.8	37.5	5.04	1.048	492476744	137888347	331593061	492405855	173168180	71018591
0.500207212	dedup	1224.0	37.5	5.048	0.969	599636403	163758371	392382164	599659044	208266685	84064471
1.000455467	dedup	1224.0	37.5	5.04	1.128	608085267	167871879	402269333	608083188	210475148	85937565
1.316483993	dedup	1224.0	37.5	5.04	1.169	408136418	112229921	270667209	408108338	141237088	58005337
0.500219556	dedup	1224.0	38.0	5.048	1.008	604713119	165138139	394995775	604736495	210383331	84702505
1.000466144	dedup	1224.0	38.0	5.04	1.169	606025553	167265906	400091103	606023709	209864817	85521331
1.310562262	dedup	1224.0	38.0	5.04	1.209	397408594	107765238	259803106	397379411	136103512	55707050
0.500207994	dedup	1224.0	37.0	5.048	0.928	603562833	164205397	392751608	603585151	209253652	84155283
1.000637867	dedup	1224.0	37.5	5.04	1.128	603910126	166979656	399352266	604081555	209388401	85317182
1.318889614	dedup	1224.0	38.0	5.04	1.169	407550606	111231810	267663895	407349145	140228446	57320505
0.500140492	dedup	1428.0	38.0	5.032	1.288	703548371	186800268	447677035	703545109	237172702	95898057
1.000392654	dedup	1428.0	38.5	5.024	1.487	707961995	193669603	464286912	707994151	240557336	98971831
1.169790319	dedup	1428.0	38.0	5.024	1.527	264891574	67754647	163934904	264855029	86925445	35367850
0.500148410	dedup	1428.0	38.5	5.032	1.288	705318246	187049218	446978729	705341700	238636957	95814641
1.000387498	dedup	1428.0	38.5	5.024	1.487	693578558	189765883	453477836	693578847	236029979	96629272
1.158292749	dedup	1428.0	38.0	5.024	1.527	246736262	62473882	150923468	246704609	81144758	32579849
0.500200650	dedup	1428.0	38.5	5.032	1.368	704001737	186991083	447177526	704026830	238135102	95845797
1.000437707	dedup	1428.0	38.5	5.024	1.487	695659527	189808384	453947100	695656297	235955534	96767498
1.167040525	dedup	1428.0	38.0	5.024	1.527	260479327	65870490	159134169	260449253	85134707	34394566
0.500150545	dedup	1479.0	38.0	5.032	1.328	731217777	192721223	461269996	731241799	245499656	98923678
1.000383227	dedup	1479.0	38.5	5.024	1.567	729963878	199550968	477610654	729962887	246836783	101704550
1.125636219	dedup	1479.0	38.5	5.024	1.647	207588552	50414346	121921920	207557737	66445425	26464347
0.500208932	dedup	1479.0	38.0	5.032	1.288	723827706	190795261	455998591	723854078	243442531	97839109
1.000441510	dedup	1479.0	39.0	5.024	1.567	728607030	199073287	475977873	728602424	246785852	101406861
1.126048936	dedup	1479.0	39.0	5.024	1.607	206539800	50322271	121721479	206510306	66209172	26420750
0.500152577	dedup	1479.0	38.5	5.024	1.288	724960341	190809054	455768529	724988314	243206961	97735003
1.000374113	dedup	1479.0	38.0	5.024	1.567	731019788	199253087	476249213	730985137	246629600	101432890
1.125547781	dedup	1479.0	39.0	5.024	1.647	203185922	49479876	119647247	203184851	65227447	25967859
0.501013948	fluidanimate	102.0	37.5	5.072	0.243	50360111	23891496	56519172	50379521	24752309	11296390
1.003611573	fluidanimate	102.0	37.5	5.072	0.202	50227446	13491474	32338334	50225578	18638942	7056344
1.505284909	fluidanimate	102.0	37.5	5.072	0.202	48864071	13500492	32300232	48863399	18355670	7028248
2.008278271	fluidanimate	102.0	37.5	5.072	0.202	49841416	13993277	33508384	49843201	18850862	7256395
2.510097599	fluidanimate	102.0	37.5	5.072	0.202	49425092	14174800	33900123	49423701	18893683	7335067
3.011892136	fluidanimate	102.0	37.5	5.072	0.202	49572542	14353772	34214577	49553185	18919170	7368370
3.513669797	fluidanimate	102.0	37.5	5.072	0.202	49122702	14126311	33822846	49141654	18706375	7302689
4.019790460	fluidanimate	102.0	37.5	5.072	0.202	50752385	15101361	36067585	50752615	19566430	7739243
4.521573017	fluidanimate	102.0	37.5	5.08	0.203	49641900	14218262	33950203	49641009	18818672	7309813
5.023680476	fluidanimate	102.0	37.5	5.08	0.203	50469978	15302128	36567653	50458525	19567067	7811791
5.525201205	fluidanimate	102.0	37.5	5.08	0.203	50676395	15172396	36195060	50686594	19594050	7753042
6.027403041	fluidanimate	102.0	37.0	5.08	0.203	51181794	15345947	36620262	51231033	19802535	7843568
6.528813455	fluidanimate	102.0	37.5	5.08	0.203	50925175	15231425	36398320	50856386	19669889	7795916
7.030341580	fluidanimate	102.0	37.5	5.08	0.203	50321798	15265589	36368801	50348826	19534007	7767071
7.533085666	fluidanimate	102.0	37.5	5.08	0.203	49669211	15126644	36045282	49659952	19340175	7696351
8.035000570	fluidanimate	102.0	37.0	5.08	0.203	51164854	15521363	37035983	51165829	19936400	7913311
8.536775783	fluidanimate	102.0	37.5	5.08	0.203	50931295	15867528	37911895	50928956	20000779	8068528
9.038587715	fluidanimate	102.0	37.5	5.08	0.203	49947436	15806514	37678959	49948602	19748925	7993255
9.540821167	fluidanimate	102.0	37.5	5.08	0.203	50475168	15754149	37587934	50474949	19812271	7996534
10.042643099	fluidanimate	102.0	37.5	5.08	0.203	50177575	16035476	38163512	50176489	19840697	8085075
10.544514200	fluidanimate	102.0	37.5	5.08	0.243	50023131	15828535	37732226	50024355	19741255	8012448
11.045931489	fluidanimate	102.0	37.0	5.072	0.243	50685658	16006972	38199976	50665158	20004882	8113642
11.547650138	fluidanimate	102.0	37.0	5.08	0.243	50414903	16168161	38476089	50434330	19959898	8127698
12.049111804	fluidanimate	102.0	37.5	5.08	0.162	51111038	16766225	39980205	51110116	20445395	8439759
12.550496124	fluidanimate	102.0	37.0	5.08	0.162	50926405	16414006	39247347	50906920	20271898	8305545
13.052144876	fluidanimate	102.0	37.0	5.08	0.162	50744405	17062644	40681147	50763874	20493483	8547225
13.553622218	fluidanimate	102.0	37.5	5.072	0.162	51713764	16279562	39762900	51713088	20849569	8535882
14.055640249	fluidanimate	102.0	37.0	5.072	0.162	62766340	17233890	41455230	62798916	23409859	8910251
14.557260459	fluidanimate	102.0	37.0	5.072	0.162	58035582	16023520	39640118	58005566	22167510	8706336
15.007843933	fluidanimate	102.0	37.0	5.08	0.162	48153473	19219382	50298468	48130328	25579125	9218027
0.501070095	fluidanimate	102.0	36.5	5.08	0.243	49598045	23713291	56034306	49616017	24565840	11206715
1.003505165	fluidanimate	102.0	37.0	5.08	0.203	50110013	13558236	32512521	50110560	18717351	7089569
1.507046507	fluidanimate	102.0	36.5	5.08	0.203	49558754	13702814	32776604	49558436	18680949	7127242
2.008506714	fluidanimate	102.0	36.5	5.08	0.203	50884046	14270920	34238292	50885084	19281169	7428515
2.510520057	fluidanimate	102.0	36.5	5.064	0.202	51578706	14727863	35202388	51577010	19625765	7611925
3.012187925	fluidanimate	102.0	36.5	5.064	0.202	51055261	14999123	35825296	51054854	19657509	7719182
3.514302937	fluidanimate	102.0	36.5	5.064	0.202	50716187	14597462	35060967	50716536	19362316	7569728
4.015750175	fluidanimate	102.0	36.5	5.08	0.203	50877352	15299916	36530596	50876237	19749782	7823355
4.517562107	fluidanimate	102.0	36.5	5.08	0.203	50385712	14935138	35766433	50384988	19496524	7691302
5.020091502	fluidanimate	102.0	36.5	5.08	0.203	49319207	14731020	35178019	49318614	19026309	7522868
5.522242765	fluidanimate	102.0	36.0	5.08	0.203	51251422	15263772	36556663	51287200	19823191	7843240
6.023950737	fluidanimate	102.0	36.5	5.08	0.203	51349527	15454979	36863087	51313605	19806289	7876540
6.526282212	fluidanimate	102.0	36.0	5.08	0.203	51155659	15384691	36824415	51208057	19861083	7887324
7.028093519	fluidanimate	102.0	36.5	5.072	0.202	48745486	14630419	34951137	48691767	18841972	7478573
7.530431869	fluidanimate	102.0	36.5	5.064	0.202	51616734	15838350	37778111	51662357	20060862	8033060
8.032256406	fluidanimate	102.0	36.5	5.064	0.202	50664787	15486340	36962658	50619803	19680494	7874610
8.534425690	fluidanimate	102.0	36.5	5.072	0.203	50958735	15717853	37567653	50958022	19905060	8003260
9.036195330	fluidanimate	102.0	36.5	5.08	0.203	49703176	15768985	37713233	49701679	19625765	8000181
9.538261018	fluidanimate	102.0	36.5	5.08	0.203	50489719	15849797	37903954	50498477	19888532	8063334
10.039748673	fluidanimate	102.0	36.5	5.08	0.203	50939839	15885269	37856588	50911994	19913047	8026405
10.541223100	fluidanimate	102.0	36.5	5.08	0.202	49524144	15750858	37475886	49543355	19524924	7936416
11.042907321	fluidanimate	102.0	36.5	5.08	0.243	50296616	15832299	37870911	50295135	19836757	8055288
11.544620711	fluidanimate	102.0	37.0	5.08	0.202	51856327	16717007	39898496	51855963	20579929	8429603
12.046352121	fluidanimate	102.0	36.5	5.08	0.202	51434841	16696991	39830107	51435615	20461163	8409040
12.548814952	fluidanimate	102.0	36.5	5.08	0.162	51025750	16861330	40269148	51024409	20522788	8501157
13.053440222	fluidanimate	102.0	36.0	5.072	0.162	51391746	16826808	40145547	51392399	20471291	8448539
13.555378720	fluidanimate	102.0	36.5	5.072	0.162	50650059	15452212	37909627	50630269	20161471	8171201
14.057567900	fluidanimate	102.0	36.5	5.064	0.162	59213338	17093783	40942220	59263986	22416733	8714989
14.559448219	fluidanimate	102.0	36.5	5.064	0.162	63832691	18040353	45160937	63804360	23891447	9748832
14.980574862	fluidanimate	102.0	36.5	5.072	0.162	45698437	17732077	47774505	45674993	23953709	8724447
0.500586544	fluidanimate	204.0	36.0	5.072	0.324	102449264	38226431	90977475	102468251	44405355	18842825
1.001931020	fluidanimate	204.0	36.5	5.072	0.284	102142301	28483897	68420357	102140617	38546409	14889656
1.502697151	fluidanimate	204.0	36.5	5.072	0.324	103115748	30382887	72733191	103115769	39709877	15681260
2.003468074	fluidanimate	204.0	36.5	5.072	0.324	102914686	30539485	73236388	102914956	39766424	15764741
2.504419625	fluidanimate	204.0	36.5	5.072	0.284	103167646	31173560	74533476	103166481	39961741	15963464
3.005658213	fluidanimate	204.0	37.0	5.072	0.284	102201812	30602762	73237737	102200133	39480287	15712923
3.506617525	fluidanimate	204.0	36.5	5.072	0.284	102544197	31047878	74197284	102545717	39799718	15884214
4.007587306	fluidanimate	204.0	36.5	5.072	0.284	102175599	31735502	75868213	102174489	40009437	16160303
4.508588911	fluidanimate	204.0	36.5	5.072	0.284	102212531	32582911	77919692	102211913	40464477	16551576
5.009562389	fluidanimate	204.0	36.5	5.072	0.284	101507813	31841958	76009596	101507106	39862839	16175171
5.510628370	fluidanimate	204.0	36.5	5.072	0.284	102205570	33042756	78957033	102205303	40675573	16721836
6.011587109	fluidanimate	204.0	36.5	5.072	0.324	103055670	33905500	81062635	103054423	41280514	17125607
6.512577307	fluidanimate	204.0	36.5	5.072	0.284	102214796	34424359	82785203	102215015	41874600	17527510
7.013608808	fluidanimate	204.0	36.5	5.072	0.324	120865621	33643540	84411917	120869837	46710849	18040671
7.180988725	fluidanimate	204.0	36.5	5.072	0.284	36720202	14386214	38476333	36694297	18317887	6965360
0.500723370	fluidanimate	204.0	36.5	5.064	0.324	100763002	37538407	89228444	100781773	43594551	18460659
1.002228579	fluidanimate	204.0	36.0	5.072	0.324	101586069	28306246	67817917	101565828	38351917	14764889
1.503059346	fluidanimate	204.0	36.5	5.072	0.284	102398257	29855056	71303990	102417955	39217832	15401792
2.004004179	fluidanimate	204.0	36.5	5.072	0.324	100199929	29300777	70119359	100198893	38396660	15118938
2.504807082	fluidanimate	204.0	36.5	5.072	0.284	100783520	30360142	72459166	100782724	38983115	15527123
3.005583838	fluidanimate	204.0	36.5	5.072	0.324	99629083	29861733	71311352	99628214	38433807	15296057
3.507530930	fluidanimate	204.0	36.5	5.072	0.284	101219012	30543668	72966697	101217087	39143877	15640864
4.008504930	fluidanimate	204.0	36.0	5.072	0.324	103153843	32006926	76379854	103154161	40322060	16274765
4.509480127	fluidanimate	204.0	36.0	5.072	0.284	101377188	31639631	75603497	101375080	39719737	16107610
5.010689236	fluidanimate	204.0	36.5	5.072	0.284	102042920	32517823	77539751	102043445	40226282	16454181
5.511617818	fluidanimate	204.0	36.0	5.072	0.284	101734363	32424501	77293610	101733843	40006443	16382235
6.018350994	fluidanimate	204.0	36.0	5.072	0.284	102787631	33498176	80029243	102786683	40951151	16934351
6.519378537	fluidanimate	204.0	36.5	5.072	0.284	102083993	31973500	77436066	102092811	40355926	16545176
7.020398944	fluidanimate	204.0	36.5	5.072	0.324	120529070	33253494	82294028	120516542	45254724	17899367
7.251424023	fluidanimate	204.0	36.0	5.072	0.324	50267079	21169760	54406912	50249791	27323670	9973486
0.500499460	fluidanimate	204.0	36.0	5.072	0.324	102319585	38007385	90336676	102338324	44249822	18711329
1.001944458	fluidanimate	204.0	36.5	5.072	0.324	103666482	29043514	69619382	103665204	39316286	15158648
1.502716892	fluidanimate	204.0	36.0	5.072	0.324	102091368	29737718	70999520	102090991	39139701	15340271
2.003495055	fluidanimate	204.0	36.0	5.072	0.324	101564176	29801860	71324744	101563079	38999908	15377080
2.504298322	fluidanimate	204.0	36.0	5.072	0.284	101122918	30470567	72708032	101121979	39220555	15597453
3.005301385	fluidanimate	204.0	36.0	5.072	0.324	101332504	30393140	72528257	101333145	39113475	15552134
3.506512212	fluidanimate	204.0	36.0	5.072	0.284	102111140	30790588	73527990	102113055	39506842	15761819
4.016263573	fluidanimate	204.0	36.0	5.072	0.284	103049253	32117146	76697708	103044951	40517910	16360945
4.517055434	fluidanimate	204.0	36.0	5.072	0.324	102506404	32032821	76488022	102506356	40180920	16272157
5.018190114	fluidanimate	204.0	36.0	5.072	0.284	102544236	32695557	77910478	102544159	40491281	16527502
5.519108019	fluidanimate	204.0	36.0	5.072	0.284	101571807	32397494	77280970	101572239	40140799	16396522
6.020097019	fluidanimate	204.0	36.0	5.072	0.324	102334877	33671133	80356407	102333955	40992798	16975758
6.521328941	fluidanimate	204.0	36.0	5.072	0.324	103587147	33934827	81569433	103651919	41904316	17313049
7.022451173	fluidanimate	204.0	36.0	5.072	0.284	119203763	34027232	88557024	119142618	49004379	18234140
7.140550274	fluidanimate	204.0	36.0	5.072	0.324	26745449	10816074	26447657	26719944	11998214	5095216
0.500490241	fluidanimate	307.2	36.5	5.072	0.405	153326287	51675002	123229000	153345669	62840066	25903670
