Run Duration (ms)	Benchmark	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	CPU_CYCLES	L1D_CACHE	L1I_CACHE	BUS_CYCLES	BUS_ACCESS_PERIPH	BR_RETURN_SPEC
6.523648209	streamcluster	102.0	36.5	5.08	0.203	50669925	14969210	19436733	50679693	1128	848612
7.025104150	streamcluster	102.0	37.0	5.08	0.203	50374181	15081086	19481126	50363657	1115	847110
7.526792180	streamcluster	102.0	36.5	5.08	0.203	50047800	15335815	19521860	50047429	990	846396
8.028730424	streamcluster	102.0	36.5	5.08	0.203	51323624	15966550	20104798	51363157	1168	876734
8.530801693	streamcluster	102.0	37.0	5.08	0.203	50625214	15728650	19845559	50604546	1081	865398
9.032541131	streamcluster	102.0	36.5	5.08	0.203	50354321	15829954	19873414	50354070	1040	865380
9.534595576	streamcluster	102.0	36.5	5.08	0.203	50781110	15878642	19966637	50806403	1093	870797
10.036063290	streamcluster	102.0	37.0	5.08	0.203	50740115	15954336	19929901	50713366	1121	866242
10.537875334	streamcluster	102.0	36.5	5.08	0.203	51355537	16141575	20181841	51355967	1128	883289
11.039766079	streamcluster	102.0	36.5	5.08	0.203	51385739	16051996	20147842	51384371	1139	879125
11.541413953	streamcluster	102.0	36.5	5.08	0.162	51206787	16762576	20441775	51187872	1098	894008
12.043171570	streamcluster	102.0	36.5	5.08	0.162	51771162	17045707	20772889	51792051	1068	907061
12.544553970	streamcluster	102.0	36.5	5.08	0.162	51300288	16727264	20529118	51297016	1158	891573
13.045996059	streamcluster	102.0	37.0	5.08	0.162	50150678	17552489	20907819	50151406	1049	895432
13.547933993	streamcluster	102.0	36.5	5.072	0.162	51299793	16027298	20380170	51302297	1078	860539
14.049377489	streamcluster	102.0	36.5	5.08	0.162	65128458	16268809	23343747	65125222	1365	1027358
14.343189329	streamcluster	102.0	36.5	5.08	0.162	37479185	9826706	13628634	37459500	749	587677
0.500885156	streamcluster	102.0	36.5	5.08	0.203	50323249	23933175	24837777	50341717	1056	989593
1.003096437	streamcluster	102.0	36.5	5.08	0.203	50632901	13698814	18934973	50632065	1099	826491
1.504543168	streamcluster	102.0	36.5	5.08	0.203	51297726	14273622	19292396	51298795	1104	847982
2.006367305	streamcluster	102.0	36.5	5.08	0.203	50186105	13910764	18925746	50185298	1128	822072
2.508250974	streamcluster	102.0	36.5	5.08	0.203	50840211	14587825	19419620	50847322	1027	848417
3.010256157	streamcluster	102.0	36.0	5.08	0.203	51283683	15107307	19786394	51274307	1061	864662
3.512106181	streamcluster	102.0	36.5	5.08	0.203	50658431	14800958	19490498	50658891	1007	850751
4.013885161	streamcluster	102.0	36.5	5.08	0.203	50365366	14846821	19346995	50365848	1139	845810
4.515869667	streamcluster	102.0	36.5	5.08	0.203	50847747	15130451	19620756	50846580	1090	861738
5.017652918	streamcluster	102.0	36.5	5.08	0.203	51412008	15366271	19846868	51411207	1194	871455
5.519641956	streamcluster	102.0	36.5	5.08	0.203	50781500	15260517	19639017	50782378	1091	858843
6.021422291	streamcluster	102.0	36.5	5.08	0.203	51040298	15197596	19693559	51039534	1010	860079
6.523471695	streamcluster	102.0	36.5	5.08	0.203	50588758	15184702	19518749	50569470	969	862620
7.024924731	streamcluster	102.0	36.5	5.08	0.203	50415920	15087007	19483361	50435362	1040	852914
7.527310081	streamcluster	102.0	36.5	5.08	0.203	51053870	15617406	19906757	51095298	1086	870862
8.029052031	streamcluster	102.0	36.0	5.08	0.203	51021144	15731542	19908120	50977127	1108	872216
8.530436525	streamcluster	102.0	36.5	5.08	0.203	51237471	16128774	20190918	51219253	1207	885643
9.032084410	streamcluster	102.0	36.0	5.08	0.203	50683613	15855675	19889364	50702063	1166	874376
9.533930425	streamcluster	102.0	36.5	5.08	0.203	50467346	15731934	19810746	50466947	1045	870868
10.043513236	streamcluster	102.0	36.5	5.08	0.203	51299802	16312481	20224439	51299956	1150	891182
10.544944085	streamcluster	102.0	36.5	5.08	0.203	50454875	15967488	19862318	50455145	1105	875653
11.047136307	streamcluster	102.0	36.5	5.08	0.203	50857449	15904220	19982754	50855655	1103	880359
11.548961958	streamcluster	102.0	36.5	5.08	0.162	50635607	16402373	20168256	50636211	1106	881679
12.051016312	streamcluster	102.0	36.5	5.08	0.162	50440312	16394658	20124759	50439016	1139	884914
12.552854464	streamcluster	102.0	36.0	5.08	0.203	50027519	16363345	19954096	50028083	1078	877061
13.054631729	streamcluster	102.0	36.0	5.08	0.203	50192769	16518634	20122432	50191628	1022	884596
13.556536133	streamcluster	102.0	36.5	5.08	0.162	49975626	15249454	19931998	49975223	1001	842968
14.058525122	streamcluster	102.0	36.5	5.08	0.162	60980036	17617955	23136184	61015106	1361	1014368
14.432782072	streamcluster	102.0	36.5	5.08	0.162	53187300	13628459	19145774	53132874	1248	838014
0.501753364	streamcluster	204.0	36.5	5.08	0.325	101112762	37745028	43864676	101131817	1186	1815100
1.002644051	streamcluster	204.0	36.5	5.08	0.284	102404781	28691863	38642778	102403691	1226	1690719
1.504647265	streamcluster	204.0	36.5	5.08	0.284	102721051	30124600	39543013	102720076	1155	1725062
2.005742905	streamcluster	204.0	36.0	5.08	0.284	102875253	30171236	39512397	102874880	1208	1731210
2.506666771	streamcluster	204.0	36.5	5.08	0.284	102191197	30767441	39517746	102190983	1127	1723066
3.007608867	streamcluster	204.0	36.0	5.08	0.284	101378893	30565462	39272190	101376735	1139	1722582
3.508503045	streamcluster	204.0	36.5	5.08	0.284	102630074	31166445	39804341	102630833	1168	1750510
4.009586967	streamcluster	204.0	36.0	5.08	0.284	103708534	32031489	40477356	103707709	1238	1774282
4.510571721	streamcluster	204.0	36.5	5.08	0.284	102410796	32331298	40307238	102409702	1226	1771519
5.011494390	streamcluster	204.0	36.5	5.08	0.284	103342177	32774126	40772241	103342644	1194	1789930
5.512424611	streamcluster	204.0	36.5	5.08	0.284	103301129	33185839	40926388	103298886	1206	1802250
6.013297383	streamcluster	204.0	36.5	5.08	0.325	102456217	33436867	40887771	102456951	1155	1796032
6.514074372	streamcluster	204.0	36.5	5.08	0.284	102610017	32177956	40696521	102610244	1148	1762465
6.947993240	streamcluster	204.0	36.5	5.08	0.324	115078013	32584615	43133931	115056818	1263	1881178
0.500647722	streamcluster	204.0	36.5	5.072	0.324	100109236	37333936	43397613	100128382	1243	1771910
1.001840769	streamcluster	204.0	36.5	5.072	0.324	102789273	28611700	38819347	102871151	1135	1668192
1.502633183	streamcluster	204.0	36.0	5.072	0.284	102228970	29787708	39026517	102146137	1345	1685359
2.003746593	streamcluster	204.0	36.0	5.072	0.324	101863580	29991187	39124065	101862633	1182	1690037
2.528195965	streamcluster	204.0	36.5	5.072	0.284	106860373	32085084	41200200	106859608	1678	1779418
3.028971660	streamcluster	204.0	36.5	5.072	0.284	101355052	30175080	38968115	101353805	1292	1680754
3.530009705	streamcluster	204.0	36.5	5.072	0.324	101992476	30727933	39384308	101993761	1278	1706038
4.030982540	streamcluster	204.0	36.5	5.072	0.284	102414835	31637020	39955273	102411719	1171	1730619
4.531940896	streamcluster	204.0	36.5	5.072	0.284	102205249	32389295	40246778	102206356	1133	1744199
5.032727634	streamcluster	204.0	36.5	5.072	0.284	101307866	31644456	39641314	101304330	1040	1720603
5.533839848	streamcluster	204.0	36.5	5.072	0.324	102017422	32994389	40493694	102043309	1107	1756281
6.034626325	streamcluster	204.0	36.0	5.072	0.284	102638311	33334677	40727493	102612129	1197	1766340
6.535392907	streamcluster	204.0	36.5	5.072	0.324	103099652	34485076	42041549	103098772	1159	1776089
6.918019908	streamcluster	204.0	36.5	5.072	0.284	101095792	25763549	36426806	101076636	1208	1584304
0.500648096	streamcluster	204.0	36.0	5.072	0.324	102347955	37980307	44213983	102363281	1413	1812006
1.001810163	streamcluster	204.0	36.0	5.072	0.324	101246471	28004641	38147966	101285973	1161	1631908
1.502752120	streamcluster	204.0	36.5	5.072	0.284	99112822	28709803	37833087	99074875	1219	1624432
2.003534282	streamcluster	204.0	36.0	5.072	0.324	101505796	29662931	38952867	101506416	1188	1670838
2.504471239	streamcluster	204.0	36.0	5.072	0.284	103557735	30902736	39927771	103555541	1310	1719300
3.005245381	streamcluster	204.0	36.0	5.072	0.324	102171199	30569745	39426971	102171590	1157	1699910
3.507029025	streamcluster	204.0	36.0	5.072	0.324	103032263	31130027	39972868	103032343	1410	1729244
4.007825250	streamcluster	204.0	36.0	5.072	0.324	102121476	31631654	39989485	102120934	1106	1727023
4.508761011	streamcluster	204.0	36.0	5.072	0.284	102311877	32230271	40293243	102310167	1200	1739103
5.009847400	streamcluster	204.0	36.0	5.072	0.284	102398913	32302950	40408738	102399478	1079	1744426
5.510965352	streamcluster	204.0	36.0	5.072	0.284	100706847	32076907	39745406	100704907	1185	1721642
6.011760224	streamcluster	204.0	36.0	5.072	0.284	101046426	32918778	40317201	101046416	1119	1745290
6.512685099	streamcluster	204.0	36.0	5.072	0.324	103159250	34007904	41881955	103157911	1289	1782640
6.928523092	streamcluster	204.0	36.5	5.072	0.284	108113405	28505293	39449864	108093195	1286	1699596
0.500512632	streamcluster	307.2	36.5	5.072	0.405	152607593	51611043	62619014	152627695	1128	2626901
1.001276312	streamcluster	307.2	36.0	5.072	0.405	150870826	43019842	56971761	150869353	1429	2476564
1.502091347	streamcluster	307.2	36.0	5.072	0.405	145357239	42656843	55532512	145335684	1060	2415098
2.002674346	streamcluster	307.2	36.0	5.072	0.405	154883347	46145077	59331380	154902242	1222	2582878
2.503384640	streamcluster	307.2	36.5	5.072	0.405	154791147	46502034	59349871	154790930	1469	2599511
3.004039880	streamcluster	307.2	36.0	5.072	0.405	152486342	47580770	59427123	152485297	1157	2597877
3.504733976	streamcluster	307.2	36.0	5.072	0.567	152262950	47388838	59181998	152262194	1275	2592047
4.005285777	streamcluster	307.2	36.0	5.072	0.405	153596563	49472175	60585897	153594278	1260	2647569
4.506049041	streamcluster	307.2	36.0	5.072	0.405	158642712	50419895	62636423	158671914	1886	2696664
4.678965270	streamcluster	307.2	36.0	5.072	0.405	73113622	17941170	25588350	73063654	626	1122122
0.500370710	streamcluster	307.2	36.0	5.072	0.405	154625109	52178947	63506702	154645354	1195	2642097
1.000976477	streamcluster	307.2	36.0	5.072	0.405	154949356	44192846	58595444	154927235	1172	2525875
1.501762093	streamcluster	307.2	36.0	5.072	0.405	155033190	45684534	59317525	155078103	1399	2557694
2.002646044	streamcluster	307.2	36.5	5.072	0.365	154524836	46232159	59305341	154501338	1292	2564022
2.503334939	streamcluster	307.2	36.5	5.072	0.405	153668576	46222546	59103085	153665487	1300	2559605
3.003886747	streamcluster	307.2	36.0	5.072	0.405	155151408	48725241	60724087	155149922	1301	2632255
3.504462827	streamcluster	307.2	36.5	5.072	0.405	153522764	48292382	60094037	153521003	1245	2608087
4.005004792	streamcluster	307.2	36.0	5.072	0.405	155301863	50743536	61720074	155301033	1159	2680419
4.505607956	streamcluster	307.2	36.0	5.072	0.405	176188829	50914411	66746715	176192701	1395	2854655
4.556249088	streamcluster	307.2	36.0	5.072	0.405	18157024	5097370	6630129	18132085	128	299256
0.500525929	streamcluster	307.2	36.0	5.072	0.405	152654806	51575586	62597144	152675254	1144	2616795
1.001294989	streamcluster	307.2	36.5	5.072	0.405	153796635	43910824	58018509	153795004	1242	2522525
1.502139363	streamcluster	307.2	36.0	5.072	0.405	154323692	45377246	58883862	154322059	1255	2562778
2.002702012	streamcluster	307.2	36.0	5.072	0.405	155175365	46217795	59372578	155174947	1214	2584653
2.503418883	streamcluster	307.2	36.0	5.072	0.405	155125634	46604621	59465863	155126060	1310	2597274
3.003977313	streamcluster	307.2	36.0	5.072	0.405	154417165	48487549	60364984	154394429	1093	2630505
3.504522567	streamcluster	307.2	36.0	5.072	0.405	153313091	48054540	59710171	153312216	1192	2613901
4.005066726	streamcluster	307.2	36.0	5.072	0.405	152982876	49426421	60367023	153001790	1144	2635805
4.505776202	streamcluster	307.2	36.0	5.072	0.405	167992252	50504079	64689425	167992665	1448	2789256
4.614154936	streamcluster	307.2	36.0	5.072	0.405	42297178	10984070	15154648	42275688	277	659362
0.500389735	streamcluster	403.2	36.0	5.064	0.526	198977602	64127279	79268245	198997587	1124	3337414
1.000895306	streamcluster	403.2	36.5	5.064	0.486	201206029	57836843	75787494	201203825	1149	3278382
1.501345875	streamcluster	403.2	36.0	5.072	0.486	201751204	59482119	76358723	201750683	1301	3312552
2.001785872	streamcluster	403.2	36.0	5.064	0.486	201256679	60316158	76580545	201255270	1492	3329091
2.502322538	streamcluster	403.2	36.0	5.064	0.486	201599056	62562746	77747289	201628183	1241	3385905
3.002793108	streamcluster	403.2	36.0	5.064	0.486	202428925	64370439	78933576	202398084	1134	3444301
3.503281856	streamcluster	403.2	36.0	5.064	0.486	223423205	65864697	84684202	223428333	1304	3632614
3.537368957	streamcluster	403.2	36.0	5.072	0.486	16290040	4457336	5758693	16262382	169	270914
0.500297447	streamcluster	403.2	36.0	5.072	0.486	201069257	64471556	79990875	201089746	1249	3363711
1.000916517	streamcluster	403.2	36.0	5.072	0.526	200762605	57956154	75791173	200761296	1243	3280783
1.501389906	streamcluster	403.2	36.0	5.064	0.486	200214541	59112812	75963248	200213080	1105	3293816
2.001836107	streamcluster	403.2	36.0	5.064	0.486	202483668	60783617	77317980	202481913	1332	3364027
2.502294392	streamcluster	403.2	36.0	5.072	0.486	201465988	63013494	78146915	201465304	1241	3398587
3.002912786	streamcluster	403.2	36.0	5.064	0.486	200410743	63494015	77994626	200409846	1226	3406248
3.503399144	streamcluster	403.2	36.0	5.064	0.486	221727768	65439910	84309219	221732512	1443	3609804
3.539605826	streamcluster	403.2	36.0	5.064	0.486	17111976	4693395	6075840	17084624	79	287728
0.500296568	streamcluster	403.2	36.0	5.072	0.486	199867421	64282032	79604057	199866266	1202	3343314
1.000784755	streamcluster	403.2	36.0	5.064	0.486	200007136	57566281	75366588	200027983	1238	3259287
1.501247161	streamcluster	403.2	36.5	5.064	0.445	202689360	59770960	76880476	202690899	1318	3325250
2.001712796	streamcluster	403.2	36.0	5.064	0.486	202000901	60667996	77086566	201996472	1240	3351876
2.502171817	streamcluster	403.2	36.5	5.072	0.446	203312912	63650986	78908214	203312018	1337	3435152
3.002799487	streamcluster	403.2	36.0	5.064	0.486	202799140	64148786	78905385	202796932	1185	3439966
3.503299082	streamcluster	403.2	36.5	5.064	0.486	223382766	65852804	84791149	223417805	1662	3642558
3.530329299	streamcluster	403.2	36.0	5.064	0.446	12862465	3611430	4667422	12805515	52	206844
0.500257615	streamcluster	518.4	36.0	5.064	0.567	261124438	80978052	101594136	261144396	1498	4289310
1.000713777	streamcluster	518.4	36.0	5.064	0.567	261857914	75748947	97990451	261856842	1175	4233497
1.501182387	streamcluster	518.4	36.0	5.064	0.567	260317224	76308485	97549754	260316867	1272	4234574
2.001556411	streamcluster	518.4	35.5	5.064	0.567	260541236	80035690	99417588	260539771	1341	4323468
2.501939811	streamcluster	518.4	36.0	5.064	0.567	260890518	83330568	101468528	260889390	1283	4401452
2.739632728	streamcluster	518.4	35.5	5.064	0.567	147540985	39280556	53067398	147517216	682	2292248
0.500264392	streamcluster	518.4	36.5	5.064	0.567	258764994	80112221	100428329	258786576	1126	4280162
1.000694308	streamcluster	518.4	36.5	5.064	0.567	261117655	75071192	97258954	261115786	1350	4243781
1.501158392	streamcluster	518.4	36.0	5.064	0.567	260574830	76284112	97374992	260572437	1161	4266391
2.001621383	streamcluster	518.4	36.0	5.064	0.567	260438997	79731160	99257198	260437314	1501	4346957
2.502102811	streamcluster	518.4	36.0	5.064	0.567	258944324	81828148	99840733	258950290	1195	4380992
2.792380975	streamcluster	518.4	36.5	5.064	0.607	174448237	48406765	64065782	174418493	796	2773679
0.500328669	streamcluster	518.4	35.5	5.064	0.567	259842024	80525999	100939199	259863792	1269	4277696
1.000825416	streamcluster	518.4	36.0	5.064	0.567	259118219	74566683	96623260	259114382	1189	4189569
1.501382476	streamcluster	518.4	36.0	5.064	0.567	259927733	76214665	97304256	259925966	1199	4232513
2.001758855	streamcluster	518.4	36.0	5.064	0.567	260595611	79698371	99197520	260598360	1282	4320770
2.502089243	streamcluster	518.4	36.0	5.064	0.567	259100151	82325296	100183335	259074182	1200	4364866
2.761206523	streamcluster	518.4	36.0	5.064	0.607	157917245	43238628	57677810	157916356	754	2477686
0.500302112	streamcluster	614.4	35.5	5.064	0.648	306599247	92932395	117105410	306619927	1329	5013567
1.000674745	streamcluster	614.4	36.0	5.064	0.648	308335370	88261649	113720369	308333885	1599	4975999
1.501089411	streamcluster	614.4	36.0	5.064	0.687	308371345	91358937	115188887	308368196	1116	5052788
2.001508140	streamcluster	614.4	36.0	5.064	0.648	305105101	93946203	115720654	305104292	1201	5086641
2.386925627	streamcluster	614.4	36.0	5.064	0.648	260427294	75189625	96263430	260404154	1000	4182091
0.500225604	streamcluster	614.4	36.0	5.064	0.607	306453358	92597034	116974624	306473751	1224	4975596
1.000601993	streamcluster	614.4	36.0	5.064	0.648	307294233	88074794	113636953	307293203	1397	4931480
1.500931766	streamcluster	614.4	36.0	5.064	0.648	308773647	91533550	115583969	308772488	1237	5041086
2.001339302	streamcluster	614.4	36.0	5.056	0.647	308472055	94668915	116957143	308469852	1270	5112114
2.365776404	streamcluster	614.4	36.0	5.064	0.648	246295037	70930217	91056737	246271140	1152	3936054
0.500295402	streamcluster	614.4	36.0	5.064	0.607	306804400	92729389	116998341	306825381	1231	4946262
1.000768829	streamcluster	614.4	36.0	5.064	0.648	306212600	87428186	112922954	306197239	1374	4865999
1.501125638	streamcluster	614.4	36.0	5.064	0.648	307106690	91056284	114906244	307118608	1197	4983808
2.001456979	streamcluster	614.4	36.5	5.056	0.687	307851607	95248369	117138302	307849993	1381	5092612
2.348155334	streamcluster	614.4	36.0	5.064	0.648	238156145	67845789	87466032	238132332	899	3765238
0.500286187	streamcluster	710.4	36.0	5.064	0.687	357646312	105900017	134046760	357667099	1310	5737699
1.000643730	streamcluster	710.4	36.0	5.056	0.728	358169006	102062511	130868402	358165918	1271	5713793
1.500950127	streamcluster	710.4	36.0	5.056	0.728	357534328	106747110	132911103	357535522	1443	5811219
2.001477882	streamcluster	710.4	36.0	5.056	0.728	370818975	111330454	138442358	370857098	1379	6030159
2.049135669	streamcluster	710.4	36.0	5.056	0.729	45995767	11217345	15659465	45931030	172	674991
0.500290411	streamcluster	710.4	36.0	5.064	0.687	357565766	105897137	134535198	357585744	1183	5691549
1.000634416	streamcluster	710.4	36.0	5.056	0.728	358203842	101656730	130820267	358204301	1302	5637014
1.500941286	streamcluster	710.4	36.0	5.056	0.728	359335231	107253044	134075900	359331125	1215	5792099
2.001355033	streamcluster	710.4	36.0	5.056	0.728	376978078	111633440	140276675	377024723	1442	6042942
2.029481632	streamcluster	710.4	36.0	5.056	0.728	24926761	6330903	8680799	24856204	92	361052
0.500202496	streamcluster	710.4	35.5	5.056	0.728	355686549	105221917	133484137	355707327	1514	5688796
1.000578851	streamcluster	710.4	36.0	5.056	0.728	357446556	101537465	130394822	357446169	1376	5662584
1.500980257	streamcluster	710.4	36.0	5.056	0.728	357291794	105920834	132470136	357296933	1377	5764006
2.001387446	streamcluster	710.4	36.0	5.056	0.728	370072941	111369439	138413565	370106207	1318	6003047
2.054811255	streamcluster	710.4	36.0	5.056	0.728	50778433	12389295	17195811	50711867	147	751798
0.500182552	streamcluster	921.6	36.0	5.056	0.768	458190006	130278642	166076670	458213672	1499	7034164
1.000554379	streamcluster	921.6	36.0	5.056	0.889	462225841	129770457	164818607	462222481	1551	7116564
1.500887142	streamcluster	921.6	36.5	5.048	0.888	461332959	136727168	168599292	461330335	1434	7284348
1.621874312	streamcluster	921.6	36.0	5.048	0.888	137766559	35351098	47225771	137741289	396	2022627
0.500180941	streamcluster	921.6	36.0	5.056	0.808	462982149	131831714	167909045	463004209	1412	7141359
1.000481155	streamcluster	921.6	36.5	5.056	0.889	462284706	129812101	165030018	462282829	1430	7132820
1.500750692	streamcluster	921.6	36.0	5.056	0.889	462226316	136667574	168963818	462226525	1404	7309721
1.625311280	streamcluster	921.6	36.5	5.048	0.888	135728394	35016638	46647020	135700435	328	2004836
0.500220529	streamcluster	921.6	36.5	5.056	0.808	460481483	131215228	167163280	460504742	1436	7138315
1.000579029	streamcluster	921.6	36.5	5.056	0.889	462781718	129907982	165066546	462778301	1448	7177608
1.500840340	streamcluster	921.6	36.5	5.056	0.889	464284292	138103825	169892641	464283456	1455	7395870
1.627576814	streamcluster	921.6	36.5	5.048	0.888	142931955	36547974	49117055	142905452	373	2106208
0.500174020	streamcluster	1036.8	36.5	5.056	0.849	519980846	145154503	185415638	520006971	1710	7922479
1.000507940	streamcluster	1036.8	37.0	5.048	0.969	521506087	145520389	184252104	521501034	1675	8002919
1.476863743	streamcluster	1036.8	36.0	5.048	0.969	522483545	147058207	185236668	522454878	1324	8021731
0.500239077	streamcluster	1036.8	36.5	5.056	0.849	518120537	145516584	185533977	518146044	1676	7975684
1.000523624	streamcluster	1036.8	36.5	5.048	0.969	519219673	145786673	184240811	519214787	1373	8047769
1.476249884	streamcluster	1036.8	36.5	5.048	0.969	523737912	147957388	186388345	523709815	1547	8102596
0.500171371	streamcluster	1036.8	36.5	5.056	0.889	518781385	145079122	184753477	518805863	1497	7936929
1.000512641	streamcluster	1036.8	36.5	5.048	0.969	522659597	145857320	183965582	522656810	1516	8043113
1.473096017	streamcluster	1036.8	37.0	5.048	0.969	519828616	147111412	184391023	519799372	1242	8051826
0.500169759	streamcluster	1132.8	36.5	5.056	0.928	550370194	152500583	194797618	550394883	1520	8281671
1.000448374	streamcluster	1132.8	37.0	5.048	1.009	555248151	154662878	195057823	555245435	1378	8447216
1.384889884	streamcluster	1132.8	37.0	5.048	1.009	451896057	126527178	159509329	451866538	1168	6876877
0.500171063	streamcluster	1132.8	37.0	5.056	0.888	550290236	152195657	194166494	550312050	1583	8277470
1.000437598	streamcluster	1132.8	37.0	5.048	1.009	554147200	153989783	193989429	554148912	1521	8417137
1.398531463	streamcluster	1132.8	37.0	5.048	1.049	462982331	129349840	162963311	462951182	1284	7052826
0.500169659	streamcluster	1132.8	36.5	5.056	0.808	553456934	153301636	195370048	553480437	1561	8328149
1.000450155	streamcluster	1132.8	36.5	5.048	1.009	552621764	153489794	193535988	552618097	1475	8388499
1.383790393	streamcluster	1132.8	36.5	5.048	1.009	452786940	126712866	159536037	452759754	1059	6883019
0.500200705	streamcluster	1224.0	36.5	5.048	1.009	602397216	164105980	209313212	602419719	1501	8930840
1.000579330	streamcluster	1224.0	37.0	5.04	1.128	602988496	166523829	208883906	602990629	1473	9071260
1.290170068	streamcluster	1224.0	37.0	5.04	1.169	378092620	103164554	130534295	378060214	1008	5626333
0.500217271	streamcluster	1224.0	37.0	5.048	1.049	596878946	162591366	207371041	596905362	1376	8892546
1.000479177	streamcluster	1224.0	37.0	5.04	1.169	603545182	166076772	208696423	603541356	1436	9102974
1.310488158	streamcluster	1224.0	37.5	5.04	1.169	396852597	108399810	136852239	396822440	1002	5928257
0.500238055	streamcluster	1224.0	37.0	5.048	1.009	600401987	163082946	209226216	600425776	1288	8897601
1.000553611	streamcluster	1224.0	36.5	5.04	1.169	598436411	164869532	208489534	598433052	1488	9005885
1.310796192	streamcluster	1224.0	37.5	5.04	1.169	394729440	107429600	136432243	394701527	983	5857469
0.500151232	streamcluster	1428.0	38.0	5.04	1.249	701052183	185346041	235853377	701075753	1827	10191527
1.000472363	streamcluster	1428.0	38.0	5.032	1.489	709163265	194824756	241379479	709162069	1326	10576125
1.148961857	streamcluster	1428.0	38.0	5.032	1.529	233159327	58630499	76285509	233129554	567	3301377
0.500211756	streamcluster	1428.0	38.0	5.04	1.29	702915086	186345141	237530124	702942291	1770	10186320
1.000516692	streamcluster	1428.0	38.0	5.032	1.489	705194041	192534310	238943438	705230830	1677	10411753
1.143209383	streamcluster	1428.0	38.0	5.032	1.529	225740384	56727245	74067890	225668795	601	3182159
0.500150351	streamcluster	1428.0	38.0	5.032	1.326	701905505	186390138	237864945	701930843	1506	10163614
1.000386849	streamcluster	1428.0	38.5	5.024	1.487	703523020	191578286	238376425	703517510	1579	10342949
1.141095901	streamcluster	1428.0	38.5	5.024	1.524	223374426	56191115	73413476	223347017	612	3144025
0.500157550	streamcluster	1479.0	38.0	5.032	1.449	732331902	192867809	246090248	732369490	1670	10535812
1.000406933	streamcluster	1479.0	39.0	5.024	1.607	730699131	200958229	248127989	730688665	1594	10766353
1.098352842	streamcluster	1479.0	39.0	5.024	1.647	170487259	39785085	53957789	170452780	478	2313668
0.500156401	streamcluster	1479.0	38.5	5.032	1.449	730247004	192118743	244747464	730285027	1611	10513216
1.000398073	streamcluster	1479.0	39.0	5.024	1.607	729798045	199120601	246303551	729782034	1495	10731661
1.108469584	streamcluster	1479.0	39.0	5.024	1.607	186027837	44931692	59901486	185998440	403	2564755
0.500200081	streamcluster	1479.0	38.5	5.032	1.449	730827150	191669721	244582786	730850165	1770	10501924
1.000431265	streamcluster	1479.0	38.0	5.024	1.607	732358443	199282514	246983852	732356439	1667	10737979
1.111372969	streamcluster	1479.0	38.0	5.024	1.647	186578364	45058628	59995654	186549751	504	2573853
0.500944306	vips	102.0	36.5	5.08	0.203	49903677	23848532	24712224	49921792	1174	987450
0.501494481	vips	102.0	36.0	5.08	0.203	50763912	24013359	25015894	50836013	1083	988296
0.500672381	vips	204.0	36.0	5.072	0.365	102921002	38229732	44467625	102939932	1048	1830942
1.001819825	vips	204.0	36.0	5.072	0.284	100654568	27947891	37860914	100653413	1159	1637841
1.502638628	vips	204.0	36.0	5.072	0.284	102150975	29858830	39200023	102150527	1145	1692544
2.003428428	vips	204.0	36.0	5.072	0.324	102439400	30220643	39384827	102439036	1050	1708600
2.504231205	vips	204.0	36.5	5.08	0.284	102303337	30828740	39636883	102303978	1098	1714001
3.005084927	vips	204.0	36.0	5.072	0.284	102469325	30683650	39551164	102467459	1094	1715503
3.506574232	vips	204.0	36.5	5.08	0.284	103182399	31374257	40022045	103183313	1191	1743995
4.007346249	vips	204.0	36.0	5.08	0.284	102650719	31751074	40171873	102646533	1127	1747582
4.508303223	vips	204.0	36.5	5.08	0.284	103076517	32757658	40759792	103078485	1217	1770886
5.009325100	vips	204.0	36.5	5.08	0.284	102134906	32463489	40321093	102134959	1130	1762573
5.510093494	vips	204.0	36.0	5.08	0.284	100882253	32535456	40136158	100881919	1210	1747519
6.010866113	vips	204.0	36.0	5.072	0.284	102920489	33742807	41185370	102918554	1059	1792440
6.511838690	vips	204.0	36.0	5.08	0.284	101954583	33989511	41599410	101954760	1043	1772756
7.012649970	vips	204.0	36.5	5.072	0.284	123554128	29114236	41860078	123557277	1387	2035498
7.513980271	vips	204.0	36.5	5.072	0.284	105500654	34842060	34045119	105504160	826	1912646
7.665593338	vips	204.0	36.0	5.08	0.284	34749651	10690221	14017962	34721445	370	425775
0.500713675	vips	204.0	36.0	5.072	0.324	102353115	38045341	44217929	102371205	1176	1824383
1.002018409	vips	204.0	36.0	5.072	0.284	102701601	28757889	38825174	102774131	1131	1675632
1.502974235	vips	204.0	36.0	5.072	0.284	102797074	29791387	39254584	102722957	1217	1695644
2.003929346	vips	204.0	35.5	5.072	0.324	101702848	29805052	38898620	101703167	1200	1689592
2.504891592	vips	204.0	36.0	5.072	0.284	101995310	30716258	39402922	101995095	1179	1708800
3.006073333	vips	204.0	36.0	5.072	0.324	102583154	30678088	39440229	102581565	1342	1717632
3.507020855	vips	204.0	36.0	5.072	0.284	101635744	30455613	39113052	101636495	1308	1701720
4.007919743	vips	204.0	36.0	5.072	0.284	101661852	31566027	39802887	101660226	1079	1730708
4.508909362	vips	204.0	36.0	5.072	0.324	102138600	32267949	40174661	102137829	1352	1751528
